op_id,op_type,completed,num_responders,first_response_latency_ms,last_response_latency_ms
NONE,AUDIT,yes,1,10.07748,10.07748
NONE,HISTORY,yes,1,6.12903,6.12903
1,UPDATE,yes,1,7.58862,7.58862
2,DELETE,yes,1,14.98413,14.98413
3,RESTRICT,yes,1,16.92128,16.92128
NONE,AUDIT,yes,1,1.93906,1.93906
NONE,HISTORY,yes,1,2.24972,2.24972
4,UPDATE,yes,1,4.14753,4.14753
5,DELETE,yes,1,11.06381,11.06381
6,RESTRICT,yes,1,12.91370,12.91370
NONE,AUDIT,yes,1,3.61347,3.61347
NONE,HISTORY,yes,1,3.08275,3.08275
7,UPDATE,yes,1,4.06909,4.06909
8,DELETE,yes,1,5.55062,5.55062
9,RESTRICT,yes,1,8.18419,8.18419
NONE,AUDIT,yes,1,9.05347,9.05347
NONE,HISTORY,yes,1,13.43560,13.43560
10,UPDATE,yes,1,14.75668,14.75668
11,DELETE,yes,1,16.56604,16.56604
12,RESTRICT,yes,1,18.02397,18.02397
NONE,AUDIT,yes,1,6.30403,6.30403
NONE,HISTORY,yes,1,5.51343,5.51343
13,UPDATE,yes,1,8.77929,8.77929
14,DELETE,yes,1,15.89966,15.89966
15,RESTRICT,yes,1,18.64982,18.64982
NONE,AUDIT,yes,1,4.46391,4.46391
NONE,HISTORY,yes,1,2.74897,2.74897
16,UPDATE,yes,1,6.50120,6.50120
17,DELETE,yes,1,10.92672,10.92672
18,RESTRICT,yes,1,11.41977,11.41977
NONE,AUDIT,yes,1,7.52068,7.52068
NONE,HISTORY,yes,1,4.07887,4.07887
19,UPDATE,yes,1,6.74772,6.74772
20,DELETE,yes,1,10.65135,10.65135
21,RESTRICT,yes,1,11.44958,11.44958
NONE,AUDIT,yes,1,4.31299,4.31299
NONE,HISTORY,yes,1,2.28548,2.28548
22,UPDATE,yes,1,2.96974,2.96974
23,DELETE,yes,1,6.89626,6.89626
24,RESTRICT,yes,1,11.76000,11.76000
NONE,AUDIT,yes,1,4.57096,4.57096
NONE,HISTORY,yes,1,5.57804,5.57804
25,UPDATE,yes,1,10.10537,10.10537
26,DELETE,yes,1,15.27166,15.27166
27,RESTRICT,yes,1,17.33232,17.33232
NONE,AUDIT,yes,1,8.60000,8.60000
NONE,HISTORY,yes,1,3.80230,3.80230
28,UPDATE,yes,1,7.51662,7.51662
29,DELETE,yes,1,15.39993,15.39993
30,RESTRICT,yes,1,19.75584,19.75584
NONE,AUDIT,yes,1,7.75623,7.75623
NONE,HISTORY,yes,1,5.54800,5.54800
31,UPDATE,yes,1,10.70738,10.70738
32,DELETE,yes,1,25.19965,25.19965
33,RESTRICT,yes,1,26.50380,26.50380
NONE,AUDIT,yes,1,50.16756,50.16756
NONE,HISTORY,yes,1,85.96992,85.96992
34,UPDATE,yes,1,135.16665,135.16665
35,DELETE,yes,1,146.72184,146.72184
36,RESTRICT,yes,1,160.98666,160.98666
NONE,AUDIT,yes,1,1.08576,1.08576
NONE,HISTORY,yes,1,2.08139,2.08139
37,UPDATE,yes,1,3.03435,3.03435
38,DELETE,yes,1,8.91829,8.91829
39,RESTRICT,yes,1,10.52046,10.52046
NONE,AUDIT,yes,1,55.68719,55.68719
NONE,HISTORY,yes,1,33.69427,33.69427
40,UPDATE,yes,1,38.82957,38.82957
41,DELETE,yes,1,69.42916,69.42916
42,RESTRICT,yes,1,74.25022,74.25022
NONE,AUDIT,yes,1,2.08879,2.08879
NONE,HISTORY,yes,1,8.70132,8.70132
43,UPDATE,yes,1,11.43074,11.43074
44,DELETE,yes,1,17.82894,17.82894
45,RESTRICT,yes,1,20.22195,20.22195
NONE,AUDIT,yes,1,17.02404,17.02404
NONE,HISTORY,yes,1,5.47624,5.47624
46,UPDATE,yes,1,18.14699,18.14699
47,DELETE,yes,1,29.81043,29.81043
48,RESTRICT,yes,1,39.01362,39.01362
NONE,AUDIT,yes,1,18.50605,18.50605
NONE,HISTORY,yes,1,8.79884,8.79884
49,UPDATE,yes,1,13.45968,13.45968
50,DELETE,yes,1,27.35353,27.35353
51,RESTRICT,yes,1,33.03289,33.03289
