op_id,op_type,completed,num_responders,first_response_latency_ms,last_response_latency_ms
NONE,AUDIT,yes,1,133.88538,133.88538
NONE,HISTORY,yes,1,53.40528,53.40528
1,UPDATE,yes,1,117.10405,117.10405
2,DELETE,yes,1,163.35320,163.35320
3,RESTRICT,yes,1,229.23589,229.23589
NONE,AUDIT,yes,1,5.78523,9.42349
NONE,HISTORY,yes,3,3.79658,6.78873
4,UPDATE,yes,3,7.46202,10.72264
5,DELETE,yes,3,15.99121,19.14668
6,RESTRICT,yes,3,19.66643,26.25155
NONE,AUDIT,yes,1,40.49301,70.00685
NONE,HISTORY,yes,5,27.75621,63.26771
7,UPDATE,yes,5,57.13248,79.51260
8,DELETE,yes,5,94.18797,124.00317
9,RESTRICT,yes,5,103.29151,128.07584
NONE,AUDIT,yes,1,43.42008,53.04790
NONE,HISTORY,yes,6,39.18934,60.06932
10,UPDATE,yes,6,52.24919,62.34050
11,DELETE,yes,6,75.88053,96.52495
12,RESTRICT,yes,6,85.63399,100.74925
NONE,AUDIT,yes,1,17.49825,21.86370
NONE,HISTORY,yes,6,6.40321,46.44465
13,UPDATE,yes,6,10.76126,46.85664
14,DELETE,yes,6,21.89708,62.27279
15,RESTRICT,yes,6,25.52366,69.09919
NONE,AUDIT,yes,1,72.62468,91.38703
NONE,HISTORY,yes,7,21.54517,46.88716
16,UPDATE,yes,7,40.97128,62.35337
17,DELETE,yes,7,86.68351,109.95102
18,RESTRICT,yes,7,119.50660,149.01710
NONE,AUDIT,yes,1,24.23215,40.70258
NONE,HISTORY,yes,7,19.26446,44.94262
19,UPDATE,yes,7,27.20571,47.22452
20,DELETE,yes,7,48.88797,67.27815
21,RESTRICT,yes,7,52.43063,71.45643
NONE,AUDIT,yes,1,22.39633,42.94729
NONE,HISTORY,yes,8,23.37074,39.54077
22,UPDATE,yes,8,35.58326,46.55743
23,DELETE,yes,8,52.04058,69.12827
24,RESTRICT,yes,8,58.60877,73.32611
NONE,AUDIT,yes,1,49.51072,57.97219
NONE,HISTORY,yes,9,19.20891,37.64892
25,UPDATE,yes,9,34.19209,45.67432
26,DELETE,yes,9,85.17432,118.01767
27,RESTRICT,yes,9,95.45183,138.87310
NONE,AUDIT,yes,1,85.54149,102.56886
NONE,HISTORY,yes,10,49.37696,64.00013
28,UPDATE,yes,10,64.17418,88.23228
29,DELETE,yes,10,86.83395,123.50321
30,RESTRICT,yes,10,127.94852,186.06162
NONE,AUDIT,yes,1,6.11663,21.98625
NONE,HISTORY,yes,10,4.83942,24.48916
31,UPDATE,yes,10,19.36269,28.40018
32,DELETE,yes,10,36.88598,50.39263
33,RESTRICT,yes,10,43.44654,55.74465
NONE,AUDIT,yes,1,20.39194,26.52740
NONE,HISTORY,yes,10,3.90697,19.33646
34,UPDATE,yes,10,18.78095,24.56474
35,DELETE,yes,10,39.67452,51.31269
36,RESTRICT,yes,10,49.34764,56.86092
NONE,AUDIT,yes,1,70.66941,88.83190
NONE,HISTORY,yes,10,41.50367,57.85251
37,UPDATE,yes,10,53.69186,84.98430
38,DELETE,yes,10,109.72929,139.77909
39,RESTRICT,yes,10,125.15044,153.36156
NONE,AUDIT,yes,1,43.02096,47.76192
NONE,HISTORY,yes,10,6.09970,26.30973
40,UPDATE,yes,10,16.57271,46.15664
41,DELETE,yes,10,41.54468,83.88638
42,RESTRICT,yes,10,65.98115,88.23419
NONE,AUDIT,yes,1,31.62527,41.83888
NONE,HISTORY,yes,10,19.78946,52.86002
43,UPDATE,yes,10,27.29464,56.56838
44,DELETE,yes,10,47.70517,76.92289
45,RESTRICT,yes,10,55.10974,83.44150
NONE,AUDIT,yes,1,33.04315,39.84666
NONE,HISTORY,yes,10,18.56971,23.11468
46,UPDATE,yes,10,26.32499,38.40685
47,DELETE,yes,10,35.55846,57.29675
48,RESTRICT,yes,10,57.23333,66.81228
NONE,AUDIT,yes,1,21.61646,31.56734
NONE,HISTORY,yes,10,10.03742,33.33712
49,UPDATE,yes,10,17.03167,38.41877
50,DELETE,yes,10,40.97509,70.64939
51,RESTRICT,yes,10,49.68667,78.39179
