op_id,op_type,completed,num_responders,first_response_latency_ms,last_response_latency_ms
NONE,AUDIT,yes,1,135.21457,135.21457
NONE,HISTORY,yes,1,76.69020,76.69020
1,UPDATE,yes,1,93.01734,93.01734
2,DELETE,yes,1,153.43213,153.43213
3,RESTRICT,yes,1,175.65036,175.65036
NONE,AUDIT,yes,1,4.49991,5.72729
NONE,HISTORY,yes,2,2.58684,2.64335
4,UPDATE,yes,2,4.80413,9.54270
5,DELETE,yes,2,12.50172,14.50706
6,RESTRICT,yes,2,17.38977,19.93918
NONE,AUDIT,yes,1,73.02976,117.73276
NONE,HISTORY,yes,3,38.69081,78.40753
7,UPDATE,yes,3,87.01897,98.60396
8,DELETE,yes,3,116.75429,172.74427
9,RESTRICT,yes,3,168.57696,227.61273
NONE,AUDIT,yes,1,15.77687,21.42954
NONE,HISTORY,yes,4,8.11577,13.29660
10,UPDATE,yes,4,18.43548,29.82664
11,DELETE,yes,4,32.28569,48.32220
12,RESTRICT,yes,4,45.85981,58.19035
NONE,AUDIT,yes,1,3.36909,12.98070
NONE,HISTORY,yes,5,1.89281,17.70401
13,UPDATE,yes,5,11.95598,21.06261
14,DELETE,yes,5,23.76533,42.39345
15,RESTRICT,yes,5,37.31251,45.45712
NONE,AUDIT,yes,1,13.66258,68.85481
NONE,HISTORY,yes,7,32.52149,68.93849
16,UPDATE,yes,7,78.33147,102.10466
17,DELETE,yes,7,146.94405,203.50099
18,RESTRICT,yes,7,168.55860,233.84738
NONE,AUDIT,yes,1,40.55882,55.47595
NONE,HISTORY,yes,8,44.52324,55.81021
19,UPDATE,yes,8,51.83768,59.73411
20,DELETE,yes,8,69.46206,85.19077
21,RESTRICT,yes,8,79.54073,92.96536
NONE,AUDIT,yes,1,19.59944,47.65606
NONE,HISTORY,yes,9,28.87297,39.50191
22,UPDATE,yes,9,39.52384,52.28209
23,DELETE,yes,9,56.29349,70.65296
24,RESTRICT,yes,9,70.47200,81.20298
NONE,AUDIT,yes,1,104.40850,112.43439
NONE,HISTORY,yes,10,72.50738,90.13152
25,UPDATE,yes,10,91.28737,102.98085
26,DELETE,yes,10,117.64646,134.47261
27,RESTRICT,yes,10,134.13906,152.53258
NONE,AUDIT,yes,1,37.28914,46.96822
NONE,HISTORY,yes,11,18.45217,30.35021
28,UPDATE,yes,11,31.05927,42.55700
29,DELETE,yes,11,46.29350,72.59369
30,RESTRICT,yes,11,64.68010,85.21605
NONE,AUDIT,yes,1,234.36046,299.32928
NONE,HISTORY,yes,12,92.76676,135.42008
31,UPDATE,yes,12,145.93410,192.94024
32,DELETE,yes,12,242.12265,310.57143
33,RESTRICT,yes,12,293.16235,321.57516
NONE,AUDIT,yes,1,8.62288,29.31929
NONE,HISTORY,yes,13,4.05145,33.06055
34,UPDATE,yes,13,20.30444,48.06685
35,DELETE,yes,13,47.84536,75.09851
36,RESTRICT,yes,13,63.47013,84.00464
NONE,AUDIT,yes,1,71.40779,107.54991
NONE,HISTORY,yes,14,34.95574,48.21587
37,UPDATE,yes,14,53.59912,72.49951
38,DELETE,yes,14,79.58674,133.85081
39,RESTRICT,yes,14,129.35996,169.79671
NONE,AUDIT,yes,1,169.81125,219.14411
NONE,HISTORY,yes,15,48.11525,102.31400
40,UPDATE,yes,15,116.88733,210.82854
41,DELETE,yes,15,184.91149,275.78616
42,RESTRICT,yes,15,280.67994,316.68472
NONE,AUDIT,yes,1,48.84601,60.08005
NONE,HISTORY,yes,16,18.04280,33.01334
43,UPDATE,yes,16,29.13308,49.07155
44,DELETE,yes,16,64.61859,98.97113
45,RESTRICT,yes,16,85.69455,105.28493
NONE,AUDIT,yes,1,17.43484,49.89791
NONE,HISTORY,yes,17,4.10032,34.06668
46,UPDATE,yes,17,13.26513,64.98671
47,DELETE,yes,17,55.24254,93.94288
48,RESTRICT,yes,17,86.70139,115.85426
NONE,AUDIT,yes,1,33.45156,49.46160
NONE,HISTORY,yes,18,10.43558,25.73395
49,UPDATE,yes,18,23.68641,46.67878
50,DELETE,yes,18,50.63057,92.91267
51,RESTRICT,yes,18,84.01179,113.72757
