op_id,op_type,completed,num_responders,first_response_latency_ms,last_response_latency_ms
NONE,AUDIT,yes,1,11.74974,11.74974
NONE,HISTORY,yes,1,6.28805,6.28805
1,UPDATE,yes,1,13.34357,13.34357
2,DELETE,yes,1,22.10903,22.10903
3,RESTRICT,yes,1,25.29073,25.29073
NONE,AUDIT,yes,1,22.59445,22.59445
NONE,HISTORY,yes,1,9.83477,9.83477
4,UPDATE,yes,1,19.30642,19.30642
5,DELETE,yes,1,39.90030,39.90030
6,RESTRICT,yes,1,44.34919,44.34919
NONE,AUDIT,yes,1,3.49140,3.49140
NONE,HISTORY,yes,1,3.23153,3.23153
7,UPDATE,yes,1,5.12147,5.12147
8,DELETE,yes,1,12.33935,12.33935
9,RESTRICT,yes,1,14.84776,14.84776
NONE,AUDIT,yes,1,3.99256,3.99256
NONE,HISTORY,yes,1,3.44300,3.44300
10,UPDATE,yes,1,5.39899,5.39899
11,DELETE,yes,1,12.92348,12.92348
12,RESTRICT,yes,1,20.40958,20.40958
NONE,AUDIT,yes,1,85.32095,85.32095
NONE,HISTORY,yes,1,14.61911,14.61911
13,UPDATE,yes,1,38.62214,38.62214
14,DELETE,yes,1,83.01377,83.01377
15,RESTRICT,yes,1,87.64434,87.64434
NONE,AUDIT,yes,1,39.48355,39.48355
NONE,HISTORY,yes,1,48.41423,48.41423
16,UPDATE,yes,1,56.61392,56.61392
17,DELETE,yes,1,78.21798,78.21798
18,RESTRICT,yes,1,83.00400,83.00400
NONE,AUDIT,yes,1,114.20298,114.20298
NONE,HISTORY,yes,1,65.26804,65.26804
19,UPDATE,yes,1,100.96478,100.96478
20,DELETE,yes,1,117.62691,117.62691
21,RESTRICT,yes,1,206.18725,206.18725
NONE,AUDIT,yes,1,3.32093,3.32093
NONE,HISTORY,yes,1,1.51205,1.51205
22,UPDATE,yes,1,2.20299,2.20299
23,DELETE,yes,1,10.06389,10.06389
24,RESTRICT,yes,1,13.02218,13.02218
NONE,AUDIT,yes,1,2.94757,2.94757
NONE,HISTORY,yes,1,2.97379,2.97379
25,UPDATE,yes,1,8.60047,8.60047
26,DELETE,yes,1,12.14147,12.14147
27,RESTRICT,yes,1,14.13202,14.13202
NONE,AUDIT,yes,1,63.25841,63.25841
NONE,HISTORY,yes,1,30.80201,30.80201
28,UPDATE,yes,1,49.46876,49.46876
29,DELETE,yes,1,61.34844,61.34844
30,RESTRICT,yes,1,67.77358,67.77358
NONE,AUDIT,yes,1,69.08488,69.08488
NONE,HISTORY,yes,1,32.35865,32.35865
31,UPDATE,yes,1,48.41518,48.41518
32,DELETE,yes,1,110.12554,110.12554
33,RESTRICT,yes,1,129.16374,129.16374
NONE,AUDIT,yes,1,3.56531,3.56531
NONE,HISTORY,yes,1,2.18344,2.18344
34,UPDATE,yes,1,3.13926,3.13926
35,DELETE,yes,1,7.55477,7.55477
36,RESTRICT,yes,1,9.09162,9.09162
NONE,AUDIT,yes,1,11.60598,11.60598
NONE,HISTORY,yes,1,7.54714,7.54714
37,UPDATE,yes,1,9.84025,9.84025
38,DELETE,yes,1,14.55092,14.55092
39,RESTRICT,yes,1,17.12394,17.12394
NONE,AUDIT,yes,1,26.84855,26.84855
NONE,HISTORY,yes,1,10.87952,10.87952
40,UPDATE,yes,1,18.63647,18.63647
41,DELETE,yes,1,42.92130,42.92130
42,RESTRICT,yes,1,45.09878,45.09878
NONE,AUDIT,yes,1,3.92604,3.92604
NONE,HISTORY,yes,1,19.09566,19.09566
43,UPDATE,yes,1,24.73807,24.73807
44,DELETE,yes,1,37.86230,37.86230
45,RESTRICT,yes,1,43.32757,43.32757
NONE,AUDIT,yes,1,3.29065,3.29065
NONE,HISTORY,yes,1,3.34477,3.34477
46,UPDATE,yes,1,6.11830,6.11830
47,DELETE,yes,1,11.70683,11.70683
48,RESTRICT,yes,1,13.10253,13.10253
NONE,AUDIT,yes,1,39.50024,39.50024
NONE,HISTORY,yes,1,39.83068,39.83068
49,UPDATE,yes,1,43.58339,43.58339
50,DELETE,yes,1,55.67098,55.67098
51,RESTRICT,yes,1,57.21736,57.21736
