op_id,op_type,completed,num_responders,first_response_latency_ms,last_response_latency_ms
NONE,AUDIT,yes,1,10.44440,10.44440
NONE,HISTORY,yes,1,7.08485,7.08485
1,UPDATE,yes,1,9.35173,9.35173
2,DELETE,yes,1,18.76307,18.76307
3,RESTRICT,yes,1,21.93975,21.93975
NONE,AUDIT,yes,1,9.86123,9.86123
NONE,HISTORY,yes,1,1.92046,1.92046
4,UPDATE,yes,1,4.91858,4.91858
5,DELETE,yes,1,19.61565,19.61565
6,RESTRICT,yes,1,25.17867,25.17867
NONE,AUDIT,yes,1,4.79221,4.79221
NONE,HISTORY,yes,1,3.35598,3.35598
7,UPDATE,yes,1,5.29861,5.29861
8,DELETE,yes,1,12.37535,12.37535
9,RESTRICT,yes,1,13.72266,13.72266
NONE,AUDIT,yes,1,4.27341,4.27341
NONE,HISTORY,yes,1,6.79708,6.79708
10,UPDATE,yes,1,12.11333,12.11333
11,DELETE,yes,1,17.41457,17.41457
12,RESTRICT,yes,1,18.62264,18.62264
NONE,AUDIT,yes,1,9.60755,9.60755
NONE,HISTORY,yes,1,4.02379,4.02379
13,UPDATE,yes,1,5.85413,5.85413
14,DELETE,yes,1,15.40303,15.40303
15,RESTRICT,yes,1,21.49105,21.49105
NONE,AUDIT,yes,1,1.80912,1.80912
NONE,HISTORY,yes,1,43.10679,43.10679
16,UPDATE,yes,1,46.60368,46.60368
17,DELETE,yes,1,58.03823,58.03823
18,RESTRICT,yes,1,60.80413,60.80413
NONE,AUDIT,yes,1,12.47549,12.47549
NONE,HISTORY,yes,1,6.67143,6.67143
19,UPDATE,yes,1,11.41334,11.41334
20,DELETE,yes,1,18.39399,18.39399
21,RESTRICT,yes,1,18.95952,18.95952
NONE,AUDIT,yes,1,3.20196,3.20196
NONE,HISTORY,yes,1,2.55132,2.55132
22,UPDATE,yes,1,5.44786,5.44786
23,DELETE,yes,1,8.16607,8.16607
24,RESTRICT,yes,1,9.04608,9.04608
NONE,AUDIT,yes,1,6.78754,6.78754
NONE,HISTORY,yes,1,8.80575,8.80575
25,UPDATE,yes,1,14.40549,14.40549
26,DELETE,yes,1,21.18301,21.18301
27,RESTRICT,yes,1,22.68696,22.68696
NONE,AUDIT,yes,1,64.88967,64.88967
NONE,HISTORY,yes,1,22.53532,22.53532
28,UPDATE,yes,1,32.94444,32.94444
29,DELETE,yes,1,95.75200,95.75200
30,RESTRICT,yes,1,154.15096,154.15096
NONE,AUDIT,yes,1,14.67085,14.67085
NONE,HISTORY,yes,1,6.89340,6.89340
31,UPDATE,yes,1,10.56361,10.56361
32,DELETE,yes,1,16.28399,16.28399
33,RESTRICT,yes,1,24.70517,24.70517
NONE,AUDIT,yes,1,34.53207,34.53207
NONE,HISTORY,yes,1,37.88376,37.88376
34,UPDATE,yes,1,39.27279,39.27279
35,DELETE,yes,1,42.32740,42.32740
36,RESTRICT,yes,1,46.37527,46.37527
NONE,AUDIT,yes,1,29.31309,29.31309
NONE,HISTORY,yes,1,19.14430,19.14430
37,UPDATE,yes,1,23.60535,23.60535
38,DELETE,yes,1,41.60380,41.60380
39,RESTRICT,yes,1,50.60053,50.60053
NONE,AUDIT,yes,1,11.74140,11.74140
NONE,HISTORY,yes,1,7.56526,7.56526
40,UPDATE,yes,1,9.22489,9.22489
41,DELETE,yes,1,21.01684,21.01684
42,RESTRICT,yes,1,23.10014,23.10014
NONE,AUDIT,yes,1,5.45931,5.45931
NONE,HISTORY,yes,1,4.14014,4.14014
43,UPDATE,yes,1,9.07445,9.07445
44,DELETE,yes,1,12.83026,12.83026
45,RESTRICT,yes,1,21.63649,21.63649
NONE,AUDIT,yes,1,3.45349,3.45349
NONE,HISTORY,yes,1,3.69692,3.69692
46,UPDATE,yes,1,5.11026,5.11026
47,DELETE,yes,1,14.30273,14.30273
48,RESTRICT,yes,1,14.76765,14.76765
NONE,AUDIT,yes,1,75.87862,75.87862
NONE,HISTORY,yes,1,43.28918,43.28918
49,UPDATE,yes,1,53.57456,53.57456
50,DELETE,yes,1,102.43821,102.43821
51,RESTRICT,yes,1,124.96543,124.96543
