op_id,op_type,completed,num_responders,first_response_latency_ms,last_response_latency_ms
NONE,AUDIT,yes,1,8.68177,8.68177
NONE,HISTORY,yes,1,4.50373,4.50373
1,UPDATE,yes,1,6.31547,6.31547
2,DELETE,yes,1,15.69009,15.69009
3,RESTRICT,yes,1,16.21151,16.21151
NONE,AUDIT,yes,1,48.66123,57.99675
NONE,HISTORY,yes,25,8.11005,38.01632
4,UPDATE,yes,25,28.72157,43.10012
5,DELETE,yes,25,76.64418,122.23196
6,RESTRICT,yes,25,140.72204,175.03119
NONE,AUDIT,yes,1,52.19078,63.16710
NONE,HISTORY,yes,26,20.76530,45.69602
7,UPDATE,yes,26,36.45492,49.29090
8,DELETE,yes,26,98.32931,165.16638
9,RESTRICT,yes,26,136.88278,178.95198
NONE,AUDIT,yes,1,42.36722,117.92111
NONE,HISTORY,yes,27,9.26065,78.75967
10,UPDATE,yes,27,14.10675,94.53368
11,DELETE,yes,27,21.94643,99.61438
12,RESTRICT,yes,27,22.74251,101.49288
NONE,AUDIT,yes,1,2.40326,108.12473
NONE,HISTORY,yes,28,4.16589,48.29812
13,UPDATE,yes,28,6.69336,95.61229
14,DELETE,yes,28,28.30815,160.43520
15,RESTRICT,yes,28,32.25422,178.57194
NONE,AUDIT,yes,1,80.24216,96.08793
NONE,HISTORY,yes,29,17.14325,71.66719
16,UPDATE,yes,29,49.44205,76.96080
17,DELETE,yes,29,127.16937,225.36159
18,RESTRICT,yes,29,186.98597,233.96254
NONE,AUDIT,yes,1,2.11787,76.82204
NONE,HISTORY,yes,29,4.92358,82.86285
19,UPDATE,yes,29,13.64589,93.61100
20,DELETE,yes,29,93.96052,160.01177
21,RESTRICT,yes,29,99.73717,169.96169
NONE,AUDIT,yes,1,110.14318,121.47593
NONE,HISTORY,yes,30,61.03873,104.28214
22,UPDATE,yes,30,93.61506,112.48565
23,DELETE,yes,30,143.28527,209.69868
24,RESTRICT,yes,30,175.16088,296.18597
NONE,AUDIT,yes,1,2.73347,174.44921
NONE,HISTORY,yes,30,4.74691,98.03414
25,UPDATE,yes,30,7.88188,108.96730
26,DELETE,yes,30,23.07129,130.93042
27,RESTRICT,yes,30,33.36477,134.60898
NONE,AUDIT,yes,1,30.16281,80.11508
NONE,HISTORY,yes,31,39.88671,88.35697
28,UPDATE,yes,31,72.59393,92.45467
29,DELETE,yes,31,126.42837,180.07946
30,RESTRICT,yes,31,144.37437,192.11197
NONE,AUDIT,yes,1,53.75743,74.29242
NONE,HISTORY,yes,32,13.73148,50.67348
31,UPDATE,yes,32,40.09056,63.48062
32,DELETE,yes,32,103.30844,165.94601
33,RESTRICT,yes,32,145.64800,236.17244
NONE,AUDIT,yes,1,88.89127,113.78765
NONE,HISTORY,yes,32,37.79888,70.01209
34,UPDATE,yes,32,68.63427,102.53382
35,DELETE,yes,32,108.54554,200.90294
36,RESTRICT,yes,32,130.47051,254.16565
NONE,AUDIT,yes,1,97.71085,116.52327
NONE,HISTORY,yes,33,26.03221,51.00846
37,UPDATE,yes,33,54.31390,102.33641
38,DELETE,yes,33,98.38390,146.08860
39,RESTRICT,yes,33,139.95934,226.73154
NONE,AUDIT,yes,1,118.67356,143.54563
NONE,HISTORY,yes,34,28.78428,48.18749
40,UPDATE,yes,34,51.12672,129.83656
41,DELETE,yes,34,115.76962,168.75911
42,RESTRICT,yes,34,178.04837,241.26720
NONE,AUDIT,yes,1,3.04246,77.49557
NONE,HISTORY,yes,35,7.55167,65.83810
43,UPDATE,yes,35,10.83636,86.44843
44,DELETE,yes,35,53.42793,194.18216
45,RESTRICT,yes,35,76.26200,206.01749
NONE,AUDIT,yes,1,77.25239,102.59819
NONE,HISTORY,yes,36,22.25971,69.33880
46,UPDATE,yes,36,61.38611,76.25508
47,DELETE,yes,36,142.86017,178.56455
48,RESTRICT,yes,36,177.20747,254.72903
NONE,AUDIT,yes,1,66.53357,86.79199
NONE,HISTORY,yes,37,14.43720,58.16817
49,UPDATE,yes,37,55.92799,65.82594
50,DELETE,yes,37,135.45513,190.89174
51,RESTRICT,yes,37,173.18463,276.39270
