op_id,op_type,completed,num_responders,first_response_latency_ms,last_response_latency_ms
NONE,AUDIT,yes,1,7.09772,7.09772
NONE,HISTORY,yes,1,3.62730,3.62730
1,UPDATE,yes,1,8.21424,8.21424
2,DELETE,yes,1,12.56442,12.56442
3,RESTRICT,yes,1,13.77439,13.77439
NONE,AUDIT,yes,1,2.61188,2.61188
NONE,HISTORY,yes,1,1.95765,1.95765
4,UPDATE,yes,1,3.40271,3.40271
5,DELETE,yes,1,6.13332,6.13332
6,RESTRICT,yes,1,10.43868,10.43868
NONE,AUDIT,yes,1,67.45291,67.45291
NONE,HISTORY,yes,1,56.92196,56.92196
7,UPDATE,yes,1,67.15512,67.15512
8,DELETE,yes,1,87.46171,87.46171
9,RESTRICT,yes,1,88.93871,88.93871
NONE,AUDIT,yes,1,31.65102,31.65102
NONE,HISTORY,yes,1,31.86274,31.86274
10,UPDATE,yes,1,39.74056,39.74056
11,DELETE,yes,1,63.12609,63.12609
12,RESTRICT,yes,1,66.91742,66.91742
NONE,AUDIT,yes,1,31.80170,31.80170
NONE,HISTORY,yes,1,34.89494,34.89494
13,UPDATE,yes,1,36.24439,36.24439
14,DELETE,yes,1,39.49285,39.49285
15,RESTRICT,yes,1,45.33124,45.33124
NONE,AUDIT,yes,1,35.51030,35.51030
NONE,HISTORY,yes,1,20.93148,20.93148
16,UPDATE,yes,1,34.57236,34.57236
17,DELETE,yes,1,50.52590,50.52590
18,RESTRICT,yes,1,57.41858,57.41858
NONE,AUDIT,yes,1,5.42116,5.42116
NONE,HISTORY,yes,1,7.35784,7.35784
19,UPDATE,yes,1,9.50217,9.50217
20,DELETE,yes,1,13.08227,13.08227
21,RESTRICT,yes,1,14.84156,14.84156
NONE,AUDIT,yes,1,6.19221,6.19221
NONE,HISTORY,yes,1,3.63636,3.63636
22,UPDATE,yes,1,5.09095,5.09095
23,DELETE,yes,1,11.93643,11.93643
24,RESTRICT,yes,1,14.60314,14.60314
NONE,AUDIT,yes,1,30.86329,30.86329
NONE,HISTORY,yes,1,16.77155,16.77155
25,UPDATE,yes,1,21.10887,21.10887
26,DELETE,yes,1,51.52965,51.52965
27,RESTRICT,yes,1,65.05060,65.05060
NONE,AUDIT,yes,1,54.59142,54.59142
NONE,HISTORY,yes,1,43.84708,43.84708
28,UPDATE,yes,1,51.20730,51.20730
29,DELETE,yes,1,96.42076,96.42076
30,RESTRICT,yes,1,108.10280,108.10280
NONE,AUDIT,yes,1,50.12703,50.12703
NONE,HISTORY,yes,1,55.70722,55.70722
31,UPDATE,yes,1,77.77882,77.77882
32,DELETE,yes,1,123.38018,123.38018
33,RESTRICT,yes,1,141.42299,141.42299
NONE,AUDIT,yes,1,6.91509,6.91509
NONE,HISTORY,yes,1,10.71668,10.71668
34,UPDATE,yes,1,15.56110,15.56110
35,DELETE,yes,1,22.30716,22.30716
36,RESTRICT,yes,1,24.44720,24.44720
NONE,AUDIT,yes,1,1.69349,1.69349
NONE,HISTORY,yes,1,4.42195,4.42195
37,UPDATE,yes,1,10.47254,10.47254
38,DELETE,yes,1,14.70995,14.70995
39,RESTRICT,yes,1,15.86413,15.86413
NONE,AUDIT,yes,1,22.37916,22.37916
NONE,HISTORY,yes,1,11.90424,11.90424
40,UPDATE,yes,1,17.92336,17.92336
41,DELETE,yes,1,45.87293,45.87293
42,RESTRICT,yes,1,61.94282,61.94282
NONE,AUDIT,yes,1,101.15361,101.15361
NONE,HISTORY,yes,1,57.65820,57.65820
43,UPDATE,yes,1,69.93175,69.93175
44,DELETE,yes,1,127.47073,127.47073
45,RESTRICT,yes,1,140.28716,140.28716
NONE,AUDIT,yes,1,17.98105,17.98105
NONE,HISTORY,yes,1,5.75733,5.75733
46,UPDATE,yes,1,12.58874,12.58874
47,DELETE,yes,1,31.04687,31.04687
48,RESTRICT,yes,1,50.20881,50.20881
NONE,AUDIT,yes,1,4.47154,4.47154
NONE,HISTORY,yes,1,5.24807,5.24807
49,UPDATE,yes,1,9.85384,9.85384
50,DELETE,yes,1,18.03684,18.03684
51,RESTRICT,yes,1,22.01176,22.01176
