op_id,op_type,completed,num_responders,first_response_latency_ms,last_response_latency_ms
NONE,AUDIT,yes,1,2.55227,2.55227
NONE,HISTORY,yes,1,2.62284,2.62284
1,UPDATE,yes,1,3.50380,3.50380
2,DELETE,yes,1,7.83157,7.83157
3,RESTRICT,yes,1,9.81092,9.81092
NONE,AUDIT,yes,1,94.21468,94.21468
NONE,HISTORY,yes,1,27.58932,27.58932
4,UPDATE,yes,1,65.10854,65.10854
5,DELETE,yes,1,151.82257,151.82257
6,RESTRICT,yes,1,159.17563,159.17563
NONE,AUDIT,yes,1,3.82018,3.82018
NONE,HISTORY,yes,1,3.76296,3.76296
7,UPDATE,yes,1,8.03924,8.03924
8,DELETE,yes,1,16.29257,16.29257
9,RESTRICT,yes,1,17.84682,17.84682
NONE,AUDIT,yes,1,4.49944,4.49944
NONE,HISTORY,yes,1,4.14824,4.14824
10,UPDATE,yes,1,4.76289,4.76289
11,DELETE,yes,1,11.43885,11.43885
12,RESTRICT,yes,1,14.18805,14.18805
NONE,AUDIT,yes,1,123.58809,123.58809
NONE,HISTORY,yes,1,36.23009,36.23009
13,UPDATE,yes,1,43.96725,43.96725
14,DELETE,yes,1,121.78063,121.78063
15,RESTRICT,yes,1,135.36072,135.36072
NONE,AUDIT,yes,1,2.87938,2.87938
NONE,HISTORY,yes,1,2.31290,2.31290
16,UPDATE,yes,1,3.23629,3.23629
17,DELETE,yes,1,10.29277,10.29277
18,RESTRICT,yes,1,11.91974,11.91974
NONE,AUDIT,yes,1,55.83334,55.83334
NONE,HISTORY,yes,1,38.66863,38.66863
19,UPDATE,yes,1,51.66602,51.66602
20,DELETE,yes,1,94.69008,94.69008
21,RESTRICT,yes,1,106.22597,106.22597
NONE,AUDIT,yes,1,1.88017,1.88017
NONE,HISTORY,yes,1,3.00360,3.00360
22,UPDATE,yes,1,4.88043,4.88043
23,DELETE,yes,1,9.48119,9.48119
24,RESTRICT,yes,1,10.44607,10.44607
NONE,AUDIT,yes,1,3.36885,3.36885
NONE,HISTORY,yes,1,2.31409,2.31409
25,UPDATE,yes,1,4.92954,4.92954
26,DELETE,yes,1,16.18719,16.18719
27,RESTRICT,yes,1,17.83204,17.83204
NONE,AUDIT,yes,1,62.76083,62.76083
NONE,HISTORY,yes,1,32.97615,32.97615
28,UPDATE,yes,1,48.43140,48.43140
29,DELETE,yes,1,155.38383,155.38383
30,RESTRICT,yes,1,180.57203,180.57203
NONE,AUDIT,yes,1,10.70905,10.70905
NONE,HISTORY,yes,1,5.84269,5.84269
31,UPDATE,yes,1,8.35729,8.35729
32,DELETE,yes,1,20.11824,20.11824
33,RESTRICT,yes,1,21.72589,21.72589
NONE,AUDIT,yes,1,9.98521,9.98521
NONE,HISTORY,yes,1,4.50802,4.50802
34,UPDATE,yes,1,7.25484,7.25484
35,DELETE,yes,1,19.42778,19.42778
36,RESTRICT,yes,1,22.27187,22.27187
NONE,AUDIT,yes,1,4.58884,4.58884
NONE,HISTORY,yes,1,2.11668,2.11668
37,UPDATE,yes,1,6.20437,6.20437
38,DELETE,yes,1,14.37831,14.37831
39,RESTRICT,yes,1,19.07301,19.07301
NONE,AUDIT,yes,1,12.90917,12.90917
NONE,HISTORY,yes,1,8.11815,8.11815
40,UPDATE,yes,1,10.90932,10.90932
41,DELETE,yes,1,20.12277,20.12277
42,RESTRICT,yes,1,22.92156,22.92156
NONE,AUDIT,yes,1,48.41590,48.41590
NONE,HISTORY,yes,1,31.82507,31.82507
43,UPDATE,yes,1,36.35979,36.35979
44,DELETE,yes,1,67.84844,67.84844
45,RESTRICT,yes,1,74.62811,74.62811
NONE,AUDIT,yes,1,3.67498,3.67498
NONE,HISTORY,yes,1,3.02243,3.02243
46,UPDATE,yes,1,6.09565,6.09565
47,DELETE,yes,1,13.68380,13.68380
48,RESTRICT,yes,1,17.98439,17.98439
NONE,AUDIT,yes,1,19.09566,19.09566
NONE,HISTORY,yes,1,6.50024,6.50024
49,UPDATE,yes,1,14.76884,14.76884
50,DELETE,yes,1,31.63099,31.63099
51,RESTRICT,yes,1,36.04436,36.04436
