op_id,op_type,completed,num_responders,first_response_latency_ms,last_response_latency_ms
NONE,AUDIT,yes,1,5.81098,5.81098
NONE,HISTORY,yes,1,40.56334,40.56334
1,UPDATE,yes,1,44.69371,44.69371
2,DELETE,yes,1,51.80383,51.80383
3,RESTRICT,yes,1,54.54659,54.54659
NONE,AUDIT,yes,1,77.92902,77.92902
NONE,HISTORY,yes,1,49.08514,49.08514
4,UPDATE,yes,1,58.11071,58.11071
5,DELETE,yes,1,106.21738,106.21738
6,RESTRICT,yes,1,117.93303,117.93303
NONE,AUDIT,yes,1,5.16176,5.16176
NONE,HISTORY,yes,1,8.26907,8.26907
7,UPDATE,yes,1,12.79402,12.79402
8,DELETE,yes,1,15.90800,15.90800
9,RESTRICT,yes,1,16.61038,16.61038
NONE,AUDIT,yes,1,5.67555,5.67555
NONE,HISTORY,yes,1,8.03852,8.03852
10,UPDATE,yes,1,8.28719,8.28719
11,DELETE,yes,1,9.05061,9.05061
12,RESTRICT,yes,1,10.83755,10.83755
NONE,AUDIT,yes,1,67.01303,67.01303
NONE,HISTORY,yes,1,66.10680,66.10680
13,UPDATE,yes,1,76.53785,76.53785
14,DELETE,yes,1,102.06962,102.06962
15,RESTRICT,yes,1,108.78682,108.78682
NONE,AUDIT,yes,1,6.85668,6.85668
NONE,HISTORY,yes,1,16.89458,16.89458
16,UPDATE,yes,1,19.31620,19.31620
17,DELETE,yes,1,22.35413,22.35413
18,RESTRICT,yes,1,26.58033,26.58033
NONE,AUDIT,yes,1,29.94227,29.94227
NONE,HISTORY,yes,1,120.91994,120.91994
19,UPDATE,yes,1,153.08237,153.08237
20,DELETE,yes,1,173.29478,173.29478
21,RESTRICT,yes,1,197.16835,197.16835
NONE,AUDIT,yes,1,13.79037,13.79037
NONE,HISTORY,yes,1,9.99784,9.99784
22,UPDATE,yes,1,12.75325,12.75325
23,DELETE,yes,1,20.33854,20.33854
24,RESTRICT,yes,1,24.76001,24.76001
NONE,AUDIT,yes,1,7.38168,7.38168
NONE,HISTORY,yes,1,4.51279,4.51279
25,UPDATE,yes,1,5.82910,5.82910
26,DELETE,yes,1,11.56020,11.56020
27,RESTRICT,yes,1,14.68301,14.68301
NONE,AUDIT,yes,1,7.52354,7.52354
NONE,HISTORY,yes,1,5.23400,5.23400
28,UPDATE,yes,1,8.91662,8.91662
29,DELETE,yes,1,11.28721,11.28721
30,RESTRICT,yes,1,12.80713,12.80713
NONE,AUDIT,yes,1,22.54677,22.54677
NONE,HISTORY,yes,1,103.61719,103.61719
31,UPDATE,yes,1,122.04909,122.04909
32,DELETE,yes,1,155.46465,155.46465
33,RESTRICT,yes,1,176.57995,176.57995
NONE,AUDIT,yes,1,45.79806,45.79806
NONE,HISTORY,yes,1,70.07718,70.07718
34,UPDATE,yes,1,73.48609,73.48609
35,DELETE,yes,1,79.58221,79.58221
36,RESTRICT,yes,1,81.65264,81.65264
NONE,AUDIT,yes,1,5.80835,5.80835
NONE,HISTORY,yes,1,62.44159,62.44159
37,UPDATE,yes,1,62.62183,62.62183
38,DELETE,yes,1,65.45949,65.45949
39,RESTRICT,yes,1,67.34562,67.34562
NONE,AUDIT,yes,1,3.25894,3.25894
NONE,HISTORY,yes,1,7.79939,7.79939
40,UPDATE,yes,1,9.83095,9.83095
41,DELETE,yes,1,11.98626,11.98626
42,RESTRICT,yes,1,13.78798,13.78798
NONE,AUDIT,yes,1,19.05465,19.05465
NONE,HISTORY,yes,1,23.58603,23.58603
43,UPDATE,yes,1,31.59595,31.59595
44,DELETE,yes,1,34.84869,34.84869
45,RESTRICT,yes,1,34.48153,34.48153
NONE,AUDIT,yes,1,11.42597,11.42597
NONE,HISTORY,yes,1,16.65330,16.65330
46,UPDATE,yes,1,18.88824,18.88824
47,DELETE,yes,1,27.48990,27.48990
48,RESTRICT,yes,1,33.65183,33.65183
NONE,AUDIT,yes,1,3.63326,3.63326
NONE,HISTORY,yes,1,8.16298,8.16298
49,UPDATE,yes,1,9.99951,9.99951
50,DELETE,yes,1,12.04681,12.04681
51,RESTRICT,yes,1,13.67140,13.67140
NONE,AUDIT,yes,1,26.74317,26.74317
NONE,HISTORY,yes,1,54.14939,54.14939
52,UPDATE,yes,1,54.49724,54.49724
53,DELETE,yes,1,55.10616,55.10616
54,RESTRICT,yes,1,55.49502,55.49502
