op_id,op_type,completed,num_responders,first_response_latency_ms,last_response_latency_ms
NONE,AUDIT,yes,1,1.66988,1.66988
NONE,HISTORY,yes,1,3.69048,3.69048
1,UPDATE,yes,1,7.97057,7.97057
2,DELETE,yes,1,13.66258,13.66258
3,RESTRICT,yes,1,15.74087,15.74087
NONE,AUDIT,yes,1,75.11187,75.11187
NONE,HISTORY,yes,1,34.86323,34.86323
4,UPDATE,yes,1,68.62712,68.62712
5,DELETE,yes,1,92.14091,92.14091
6,RESTRICT,yes,1,99.28370,99.28370
NONE,AUDIT,yes,1,20.69569,20.69569
NONE,HISTORY,yes,1,13.99517,13.99517
7,UPDATE,yes,1,17.07220,17.07220
8,DELETE,yes,1,39.21962,39.21962
9,RESTRICT,yes,1,44.04688,44.04688
NONE,AUDIT,yes,1,42.44685,42.44685
NONE,HISTORY,yes,1,75.68312,75.68312
10,UPDATE,yes,1,80.18255,80.18255
11,DELETE,yes,1,86.95412,86.95412
12,RESTRICT,yes,1,90.27910,90.27910
NONE,AUDIT,yes,1,12.97808,12.97808
NONE,HISTORY,yes,1,8.44836,8.44836
13,UPDATE,yes,1,10.95915,10.95915
14,DELETE,yes,1,19.89913,19.89913
15,RESTRICT,yes,1,27.12512,27.12512
NONE,AUDIT,yes,1,2.69604,2.69604
NONE,HISTORY,yes,1,6.29163,6.29163
16,UPDATE,yes,1,7.60794,7.60794
17,DELETE,yes,1,10.00309,10.00309
18,RESTRICT,yes,1,11.98864,11.98864
NONE,AUDIT,yes,1,9.37653,9.37653
NONE,HISTORY,yes,1,7.09534,7.09534
19,UPDATE,yes,1,15.15913,15.15913
20,DELETE,yes,1,35.17294,35.17294
21,RESTRICT,yes,1,41.04161,41.04161
NONE,AUDIT,yes,1,2.72346,2.72346
NONE,HISTORY,yes,1,2.02751,2.02751
22,UPDATE,yes,1,2.63047,2.63047
23,DELETE,yes,1,8.70323,8.70323
24,RESTRICT,yes,1,10.36525,10.36525
NONE,AUDIT,yes,1,28.28479,28.28479
NONE,HISTORY,yes,1,14.69326,14.69326
25,UPDATE,yes,1,26.82281,26.82281
26,DELETE,yes,1,41.34727,41.34727
27,RESTRICT,yes,1,50.91929,50.91929
NONE,AUDIT,yes,1,5.00655,5.00655
NONE,HISTORY,yes,1,5.25928,5.25928
28,UPDATE,yes,1,16.50143,16.50143
29,DELETE,yes,1,38.07569,38.07569
30,RESTRICT,yes,1,42.12689,42.12689
NONE,AUDIT,yes,1,18.15414,18.15414
NONE,HISTORY,yes,1,9.98712,9.98712
31,UPDATE,yes,1,11.03759,11.03759
32,DELETE,yes,1,14.84847,14.84847
33,RESTRICT,yes,1,21.73638,21.73638
NONE,AUDIT,yes,1,7.59721,7.59721
NONE,HISTORY,yes,1,27.64678,27.64678
34,UPDATE,yes,1,29.90866,29.90866
35,DELETE,yes,1,39.32285,39.32285
36,RESTRICT,yes,1,44.43955,44.43955
NONE,AUDIT,yes,1,68.95709,68.95709
NONE,HISTORY,yes,1,39.83402,39.83402
37,UPDATE,yes,1,49.52765,49.52765
38,DELETE,yes,1,90.47794,90.47794
39,RESTRICT,yes,1,100.01254,100.01254
NONE,AUDIT,yes,1,5.20372,5.20372
NONE,HISTORY,yes,1,3.47638,3.47638
40,UPDATE,yes,1,8.62503,8.62503
41,DELETE,yes,1,12.87556,12.87556
42,RESTRICT,yes,1,14.16206,14.16206
NONE,AUDIT,yes,1,71.64979,71.64979
NONE,HISTORY,yes,1,43.42556,43.42556
43,UPDATE,yes,1,59.32260,59.32260
44,DELETE,yes,1,109.19547,109.19547
45,RESTRICT,yes,1,120.04876,120.04876
NONE,AUDIT,yes,1,9.18913,9.18913
NONE,HISTORY,yes,1,6.56676,6.56676
46,UPDATE,yes,1,8.05140,8.05140
47,DELETE,yes,1,15.66935,15.66935
48,RESTRICT,yes,1,17.38048,17.38048
NONE,AUDIT,yes,1,67.48414,67.48414
NONE,HISTORY,yes,1,41.67056,41.67056
49,UPDATE,yes,1,47.43123,47.43123
50,DELETE,yes,1,79.88858,79.88858
51,RESTRICT,yes,1,91.51864,91.51864
