op_id,op_type,completed,num_responders,first_response_latency_ms,last_response_latency_ms
NONE,AUDIT,yes,1,8.42333,8.42333
NONE,HISTORY,yes,1,3.61085,3.61085
1,UPDATE,yes,1,5.74827,5.74827
2,DELETE,yes,1,15.78164,15.78164
3,RESTRICT,yes,1,17.00234,17.00234
NONE,AUDIT,yes,1,2.59376,2.59376
NONE,HISTORY,yes,1,2.37989,2.37989
4,UPDATE,yes,1,3.60012,3.60012
5,DELETE,yes,1,5.62620,5.62620
6,RESTRICT,yes,1,8.99410,8.99410
NONE,AUDIT,yes,1,2.88677,2.88677
NONE,HISTORY,yes,1,3.03411,3.03411
7,UPDATE,yes,1,7.51567,7.51567
8,DELETE,yes,1,12.22277,12.22277
9,RESTRICT,yes,1,16.51120,16.51120
NONE,AUDIT,yes,1,8.33440,8.33440
NONE,HISTORY,yes,1,4.23789,4.23789
10,UPDATE,yes,1,5.51224,5.51224
11,DELETE,yes,1,15.27810,15.27810
12,RESTRICT,yes,1,16.13855,16.13855
NONE,AUDIT,yes,1,4.18448,4.18448
NONE,HISTORY,yes,1,4.60124,4.60124
13,UPDATE,yes,1,7.48491,7.48491
14,DELETE,yes,1,19.50693,19.50693
15,RESTRICT,yes,1,23.92864,23.92864
NONE,AUDIT,yes,1,136.99627,136.99627
NONE,HISTORY,yes,1,78.98211,78.98211
16,UPDATE,yes,1,130.06258,130.06258
17,DELETE,yes,1,147.37082,147.37082
18,RESTRICT,yes,1,195.43743,195.43743
NONE,AUDIT,yes,1,63.55739,63.55739
NONE,HISTORY,yes,1,19.41919,19.41919
19,UPDATE,yes,1,53.25294,53.25294
20,DELETE,yes,1,103.67322,103.67322
21,RESTRICT,yes,1,155.20597,155.20597
NONE,AUDIT,yes,1,30.70211,30.70211
NONE,HISTORY,yes,1,10.24723,10.24723
22,UPDATE,yes,1,19.69409,19.69409
23,DELETE,yes,1,44.09313,44.09313
24,RESTRICT,yes,1,51.63145,51.63145
NONE,AUDIT,yes,1,2.75779,2.75779
NONE,HISTORY,yes,1,2.55775,2.55775
25,UPDATE,yes,1,5.36776,5.36776
26,DELETE,yes,1,11.79028,11.79028
27,RESTRICT,yes,1,14.70613,14.70613
NONE,AUDIT,yes,1,87.89086,87.89086
NONE,HISTORY,yes,1,78.68791,78.68791
28,UPDATE,yes,1,85.04200,85.04200
29,DELETE,yes,1,87.83650,87.83650
30,RESTRICT,yes,1,93.54210,93.54210
NONE,AUDIT,yes,1,2.28214,2.28214
NONE,HISTORY,yes,1,2.92230,2.92230
31,UPDATE,yes,1,4.53401,4.53401
32,DELETE,yes,1,10.77604,10.77604
33,RESTRICT,yes,1,11.55925,11.55925
NONE,AUDIT,yes,1,69.09943,69.09943
NONE,HISTORY,yes,1,30.74384,30.74384
34,UPDATE,yes,1,50.16279,50.16279
35,DELETE,yes,1,108.84237,108.84237
36,RESTRICT,yes,1,121.24968,121.24968
NONE,AUDIT,yes,1,3.83687,3.83687
NONE,HISTORY,yes,1,5.46241,5.46241
37,UPDATE,yes,1,10.08630,10.08630
38,DELETE,yes,1,11.20162,11.20162
39,RESTRICT,yes,1,11.86824,11.86824
NONE,AUDIT,yes,1,10.40936,10.40936
NONE,HISTORY,yes,1,4.48275,4.48275
40,UPDATE,yes,1,6.60110,6.60110
41,DELETE,yes,1,8.87394,8.87394
42,RESTRICT,yes,1,14.30154,14.30154
NONE,AUDIT,yes,1,3.15118,3.15118
NONE,HISTORY,yes,1,4.57764,4.57764
43,UPDATE,yes,1,18.65458,18.65458
44,DELETE,yes,1,32.33600,32.33600
45,RESTRICT,yes,1,35.56919,35.56919
NONE,AUDIT,yes,1,1.64628,1.64628
NONE,HISTORY,yes,1,3.47447,3.47447
46,UPDATE,yes,1,4.86135,4.86135
47,DELETE,yes,1,8.35323,8.35323
48,RESTRICT,yes,1,11.51800,11.51800
NONE,AUDIT,yes,1,37.20260,37.20260
NONE,HISTORY,yes,1,20.85352,20.85352
49,UPDATE,yes,1,35.91990,35.91990
50,DELETE,yes,1,51.73659,51.73659
51,RESTRICT,yes,1,79.19312,79.19312
