op_id,op_type,completed,num_responders,first_response_latency_ms,last_response_latency_ms
NONE,AUDIT,yes,1,6.13356,6.13356
NONE,HISTORY,yes,1,5.70726,5.70726
1,UPDATE,yes,1,7.17473,7.17473
2,DELETE,yes,1,13.55553,13.55553
3,RESTRICT,yes,1,15.36131,15.36131
NONE,AUDIT,yes,1,1.97911,113.08002
NONE,HISTORY,yes,25,6.85024,62.45875
4,UPDATE,yes,25,9.88626,89.13469
5,DELETE,yes,25,15.72514,99.11299
6,RESTRICT,yes,25,26.29590,100.52180
NONE,AUDIT,yes,1,119.71974,166.75544
NONE,HISTORY,yes,27,83.84633,149.65749
7,UPDATE,yes,27,128.86143,202.10171
8,DELETE,yes,27,207.39770,315.58299
9,RESTRICT,yes,27,284.89876,432.17301
NONE,AUDIT,yes,1,98.56749,115.68785
NONE,HISTORY,yes,28,57.40452,90.20877
10,UPDATE,yes,28,83.40979,98.95492
11,DELETE,yes,28,139.70470,215.59811
12,RESTRICT,yes,28,183.48217,261.21473
NONE,AUDIT,yes,1,123.63958,145.19644
NONE,HISTORY,yes,29,34.71947,62.07705
13,UPDATE,yes,29,63.84754,138.78632
14,DELETE,yes,29,114.37058,160.62641
15,RESTRICT,yes,29,156.70705,234.70163
NONE,AUDIT,yes,1,1.69182,59.47518
NONE,HISTORY,yes,29,3.73268,51.24760
16,UPDATE,yes,29,18.68176,63.80272
17,DELETE,yes,29,83.54664,143.78858
18,RESTRICT,yes,29,103.63603,148.82326
NONE,AUDIT,yes,1,79.33640,93.61386
NONE,HISTORY,yes,29,36.05914,68.18509
19,UPDATE,yes,29,60.85324,73.89998
20,DELETE,yes,29,117.22755,164.16168
21,RESTRICT,yes,29,163.42306,213.44137
NONE,AUDIT,yes,1,66.36024,212.38208
NONE,HISTORY,yes,30,7.38668,149.34278
22,UPDATE,yes,30,107.91588,192.25574
23,DELETE,yes,30,306.84614,378.61204
24,RESTRICT,yes,30,348.94156,397.64500
NONE,AUDIT,yes,1,50.64535,65.66477
NONE,HISTORY,yes,30,5.85127,47.00089
25,UPDATE,yes,30,7.90167,57.29723
26,DELETE,yes,30,72.85643,154.06346
27,RESTRICT,yes,30,89.04648,166.84246
NONE,AUDIT,yes,1,282.12714,337.17537
NONE,HISTORY,yes,31,70.30940,116.85586
28,UPDATE,yes,31,113.82246,322.89386
29,DELETE,yes,31,257.38430,364.94708
30,RESTRICT,yes,31,356.46439,464.23626
NONE,AUDIT,yes,1,87.53991,119.54403
NONE,HISTORY,yes,32,25.94066,61.16629
31,UPDATE,yes,32,50.78745,117.99121
32,DELETE,yes,32,94.39063,203.45449
33,RESTRICT,yes,32,155.93863,238.09600
NONE,AUDIT,yes,1,274.14298,333.40383
NONE,HISTORY,yes,32,68.00032,235.66294
34,UPDATE,yes,32,192.98124,254.27318
35,DELETE,yes,32,362.97059,407.46093
36,RESTRICT,yes,32,394.03105,466.75706
NONE,AUDIT,yes,1,85.89244,111.32455
NONE,HISTORY,yes,33,27.93550,66.06436
37,UPDATE,yes,33,63.15136,107.68080
38,DELETE,yes,33,118.47138,259.50623
39,RESTRICT,yes,33,220.31903,335.77538
NONE,AUDIT,yes,1,70.15872,85.05702
NONE,HISTORY,yes,34,24.11771,62.91437
40,UPDATE,yes,34,53.79486,68.79210
41,DELETE,yes,34,147.57776,188.02357
42,RESTRICT,yes,34,181.19693,206.58922
NONE,AUDIT,yes,1,3.05724,69.84997
NONE,HISTORY,yes,35,3.71885,60.46915
43,UPDATE,yes,35,33.63872,83.31394
44,DELETE,yes,35,82.50713,184.26323
45,RESTRICT,yes,35,141.82305,209.01608
NONE,AUDIT,yes,1,20.98751,69.40055
NONE,HISTORY,yes,36,3.13139,68.17746
46,UPDATE,yes,36,49.16692,88.21821
47,DELETE,yes,36,82.90052,179.87132
48,RESTRICT,yes,36,156.55303,202.74138
NONE,AUDIT,yes,1,1.44076,74.33343
NONE,HISTORY,yes,37,3.46518,69.56887
49,UPDATE,yes,37,35.43568,84.69510
50,DELETE,yes,37,92.68093,186.17058
51,RESTRICT,yes,37,157.89127,209.46765
