op_id,op_type,completed,num_responders,first_response_latency_ms,last_response_latency_ms
NONE,AUDIT,yes,1,24.00041,24.00041
NONE,HISTORY,yes,1,76.97773,76.97773
1,UPDATE,yes,1,90.49797,90.49797
2,DELETE,yes,1,137.03918,137.03918
3,RESTRICT,yes,1,145.11609,145.11609
NONE,AUDIT,yes,1,3.05867,3.05867
NONE,HISTORY,yes,1,1.26600,1.26600
4,UPDATE,yes,1,3.38936,3.38936
5,DELETE,yes,1,7.70164,7.70164
6,RESTRICT,yes,1,12.48264,12.48264
NONE,AUDIT,yes,1,59.94105,59.94105
NONE,HISTORY,yes,1,36.32879,36.32879
7,UPDATE,yes,1,44.14034,44.14034
8,DELETE,yes,1,86.99751,86.99751
9,RESTRICT,yes,1,105.15571,105.15571
NONE,AUDIT,yes,1,3.70169,3.70169
NONE,HISTORY,yes,1,9.93228,9.93228
10,UPDATE,yes,1,12.21752,12.21752
11,DELETE,yes,1,17.61889,17.61889
12,RESTRICT,yes,1,19.48690,19.48690
NONE,AUDIT,yes,1,7.99656,7.99656
NONE,HISTORY,yes,1,4.48298,4.48298
13,UPDATE,yes,1,10.48636,10.48636
14,DELETE,yes,1,15.18416,15.18416
15,RESTRICT,yes,1,19.08946,19.08946
NONE,AUDIT,yes,1,20.42413,20.42413
NONE,HISTORY,yes,1,17.14134,17.14134
16,UPDATE,yes,1,19.12260,19.12260
17,DELETE,yes,1,26.84617,26.84617
18,RESTRICT,yes,1,27.98653,27.98653
NONE,AUDIT,yes,1,1.94907,1.94907
NONE,HISTORY,yes,1,4.47226,4.47226
19,UPDATE,yes,1,7.93719,7.93719
20,DELETE,yes,1,11.18183,11.18183
21,RESTRICT,yes,1,13.56506,13.56506
NONE,AUDIT,yes,1,122.71237,122.71237
NONE,HISTORY,yes,1,73.21143,73.21143
22,UPDATE,yes,1,92.53478,92.53478
23,DELETE,yes,1,124.54772,124.54772
24,RESTRICT,yes,1,131.67095,131.67095
NONE,AUDIT,yes,1,1.70946,1.70946
NONE,HISTORY,yes,1,1.36447,1.36447
25,UPDATE,yes,1,2.56991,2.56991
26,DELETE,yes,1,9.68361,9.68361
27,RESTRICT,yes,1,11.61003,11.61003
NONE,AUDIT,yes,1,123.54469,123.54469
NONE,HISTORY,yes,1,51.79238,51.79238
28,UPDATE,yes,1,82.46493,82.46493
29,DELETE,yes,1,143.12005,143.12005
30,RESTRICT,yes,1,161.76295,161.76295
NONE,AUDIT,yes,1,85.65140,85.65140
NONE,HISTORY,yes,1,66.76817,66.76817
31,UPDATE,yes,1,76.35951,76.35951
32,DELETE,yes,1,111.82857,111.82857
33,RESTRICT,yes,1,126.35422,126.35422
NONE,AUDIT,yes,1,7.28011,7.28011
NONE,HISTORY,yes,1,3.23009,3.23009
34,UPDATE,yes,1,5.65147,5.65147
35,DELETE,yes,1,13.18002,13.18002
36,RESTRICT,yes,1,16.57534,16.57534
NONE,AUDIT,yes,1,10.37335,10.37335
NONE,HISTORY,yes,1,7.09462,7.09462
37,UPDATE,yes,1,8.79455,8.79455
38,DELETE,yes,1,22.16363,22.16363
39,RESTRICT,yes,1,28.65815,28.65815
NONE,AUDIT,yes,1,14.83488,14.83488
NONE,HISTORY,yes,1,9.38058,9.38058
40,UPDATE,yes,1,12.26544,12.26544
41,DELETE,yes,1,20.28894,20.28894
42,RESTRICT,yes,1,24.17827,24.17827
NONE,AUDIT,yes,1,71.20085,71.20085
NONE,HISTORY,yes,1,51.38230,51.38230
43,UPDATE,yes,1,64.66055,64.66055
44,DELETE,yes,1,99.64013,99.64013
45,RESTRICT,yes,1,109.48896,109.48896
NONE,AUDIT,yes,1,68.20941,68.20941
NONE,HISTORY,yes,1,61.15770,61.15770
46,UPDATE,yes,1,65.50169,65.50169
47,DELETE,yes,1,78.50695,78.50695
48,RESTRICT,yes,1,94.39230,94.39230
NONE,AUDIT,yes,1,53.73454,53.73454
NONE,HISTORY,yes,1,30.75433,30.75433
49,UPDATE,yes,1,44.17729,44.17729
50,DELETE,yes,1,55.50408,55.50408
51,RESTRICT,yes,1,96.86208,96.86208
