op_id,op_type,completed,num_responders,first_response_latency_ms,last_response_latency_ms
NONE,AUDIT,yes,1,3.91150,3.91150
NONE,HISTORY,yes,1,2.46882,2.46882
1,UPDATE,yes,1,3.09253,3.09253
2,DELETE,yes,1,6.24466,6.24466
3,RESTRICT,yes,1,12.19726,12.19726
NONE,AUDIT,yes,1,105.00288,111.42874
NONE,HISTORY,yes,2,62.16407,68.02058
4,UPDATE,yes,2,72.54457,93.47105
5,DELETE,yes,2,116.61863,134.84049
6,RESTRICT,yes,2,195.29104,206.69079
NONE,AUDIT,yes,1,3.09801,4.38786
NONE,HISTORY,yes,3,3.24655,6.20341
7,UPDATE,yes,3,9.24492,10.57076
8,DELETE,yes,3,13.61251,16.15357
9,RESTRICT,yes,3,15.57350,19.57273
NONE,AUDIT,yes,1,16.17527,18.99743
NONE,HISTORY,yes,4,3.24583,8.46863
10,UPDATE,yes,4,10.60057,11.41763
11,DELETE,yes,4,25.11477,30.30849
12,RESTRICT,yes,4,28.30267,38.44881
NONE,AUDIT,yes,1,14.66894,16.82472
NONE,HISTORY,yes,5,4.82321,10.62727
13,UPDATE,yes,5,9.50360,12.85362
14,DELETE,yes,5,24.18470,29.81234
15,RESTRICT,yes,5,27.77576,31.79812
NONE,AUDIT,yes,1,2.17295,4.47989
NONE,HISTORY,yes,5,33.83875,57.33538
16,UPDATE,yes,5,38.24878,62.17003
17,DELETE,yes,5,41.36252,76.78890
18,RESTRICT,yes,5,43.05601,79.81110
NONE,AUDIT,yes,1,6.92606,20.66517
NONE,HISTORY,yes,7,8.13770,14.62388
19,UPDATE,yes,7,16.36219,18.24522
20,DELETE,yes,7,28.98288,36.01980
21,RESTRICT,yes,7,36.45635,41.86845
NONE,AUDIT,yes,1,14.97197,18.04137
NONE,HISTORY,yes,7,6.14905,9.57561
22,UPDATE,yes,7,11.80363,13.47423
23,DELETE,yes,7,26.65949,37.13799
24,RESTRICT,yes,7,34.34563,42.08779
NONE,AUDIT,yes,1,84.09357,92.64565
NONE,HISTORY,yes,9,57.25169,66.27059
25,UPDATE,yes,9,69.40842,81.71964
26,DELETE,yes,9,83.72784,102.34404
27,RESTRICT,yes,9,100.22879,113.42597
NONE,AUDIT,yes,1,36.97228,45.66884
NONE,HISTORY,yes,10,19.52696,26.94058
28,UPDATE,yes,10,27.02618,37.97555
29,DELETE,yes,10,43.88475,72.70312
30,RESTRICT,yes,10,71.54536,95.92891
NONE,AUDIT,yes,1,32.49121,39.95562
NONE,HISTORY,yes,10,4.42791,15.73539
31,UPDATE,yes,10,18.34273,32.27162
32,DELETE,yes,10,27.71091,49.68357
33,RESTRICT,yes,10,52.60539,66.79201
NONE,AUDIT,yes,1,17.88855,27.70638
NONE,HISTORY,yes,10,27.76814,39.38508
34,UPDATE,yes,10,37.82105,41.42427
35,DELETE,yes,10,52.60873,64.93998
36,RESTRICT,yes,10,61.03778,68.09449
NONE,AUDIT,yes,1,2.45595,23.73481
NONE,HISTORY,yes,10,4.23670,19.00721
37,UPDATE,yes,10,8.54397,27.66776
38,DELETE,yes,10,28.62072,50.94218
39,RESTRICT,yes,10,35.37178,54.36778
NONE,AUDIT,yes,1,22.95995,37.44459
NONE,HISTORY,yes,10,5.33557,28.94187
40,UPDATE,yes,10,9.02176,36.43036
41,DELETE,yes,10,10.41889,61.68461
42,RESTRICT,yes,10,13.20815,65.76109
NONE,AUDIT,yes,1,13.01813,29.68287
NONE,HISTORY,yes,10,3.81708,22.63951
43,UPDATE,yes,10,13.02981,31.16941
44,DELETE,yes,10,40.02905,63.68494
45,RESTRICT,yes,10,50.61841,69.12541
NONE,AUDIT,yes,1,10.15210,19.70029
NONE,HISTORY,yes,10,4.40955,22.78519
46,UPDATE,yes,10,9.81140,27.03071
47,DELETE,yes,10,33.76102,50.41337
48,RESTRICT,yes,10,42.13595,56.85496
NONE,AUDIT,yes,1,22.83430,27.54712
NONE,HISTORY,yes,10,8.09550,19.79065
49,UPDATE,yes,10,18.81480,29.48809
50,DELETE,yes,10,43.19501,58.84624
51,RESTRICT,yes,10,49.71695,62.75916
