op_id,op_type,completed,num_responders,first_response_latency_ms,last_response_latency_ms
NONE,AUDIT,yes,1,16.17265,16.17265
NONE,HISTORY,yes,1,11.28507,11.28507
1,UPDATE,yes,1,12.59208,12.59208
2,DELETE,yes,1,16.39152,16.39152
3,RESTRICT,yes,1,17.89594,17.89594
NONE,AUDIT,yes,1,7.12705,7.12705
NONE,HISTORY,yes,1,3.51167,3.51167
4,UPDATE,yes,1,5.76377,5.76377
5,DELETE,yes,1,21.26908,21.26908
6,RESTRICT,yes,1,22.54987,22.54987
NONE,AUDIT,yes,1,28.75185,28.75185
NONE,HISTORY,yes,1,12.63118,12.63118
7,UPDATE,yes,1,24.64724,24.64724
8,DELETE,yes,1,44.51203,44.51203
9,RESTRICT,yes,1,48.08331,48.08331
NONE,AUDIT,yes,1,20.82896,20.82896
NONE,HISTORY,yes,1,8.47673,8.47673
10,UPDATE,yes,1,11.04856,11.04856
11,DELETE,yes,1,25.08497,25.08497
12,RESTRICT,yes,1,31.30388,31.30388
NONE,AUDIT,yes,1,11.72328,11.72328
NONE,HISTORY,yes,1,5.15866,5.15866
13,UPDATE,yes,1,24.39475,24.39475
14,DELETE,yes,1,57.57856,57.57856
15,RESTRICT,yes,1,60.63724,60.63724
NONE,AUDIT,yes,1,25.03610,25.03610
NONE,HISTORY,yes,1,32.38773,32.38773
16,UPDATE,yes,1,33.12612,33.12612
17,DELETE,yes,1,34.86824,34.86824
18,RESTRICT,yes,1,39.90412,39.90412
NONE,AUDIT,yes,1,3.12853,3.12853
NONE,HISTORY,yes,1,3.85451,3.85451
19,UPDATE,yes,1,5.95927,5.95927
20,DELETE,yes,1,13.24415,13.24415
21,RESTRICT,yes,1,16.37173,16.37173
NONE,AUDIT,yes,1,41.86583,41.86583
NONE,HISTORY,yes,1,30.51305,30.51305
22,UPDATE,yes,1,37.11653,37.11653
23,DELETE,yes,1,56.14710,56.14710
24,RESTRICT,yes,1,63.39335,63.39335
NONE,AUDIT,yes,1,63.71927,63.71927
NONE,HISTORY,yes,1,50.82107,50.82107
25,UPDATE,yes,1,55.55320,55.55320
26,DELETE,yes,1,78.54605,78.54605
27,RESTRICT,yes,1,83.80699,83.80699
NONE,AUDIT,yes,1,10.66542,10.66542
NONE,HISTORY,yes,1,7.61294,7.61294
28,UPDATE,yes,1,20.39170,20.39170
29,DELETE,yes,1,23.42653,23.42653
30,RESTRICT,yes,1,25.69723,25.69723
NONE,AUDIT,yes,1,6.42467,6.42467
NONE,HISTORY,yes,1,3.35217,3.35217
31,UPDATE,yes,1,6.87599,6.87599
32,DELETE,yes,1,16.53552,16.53552
33,RESTRICT,yes,1,18.64457,18.64457
NONE,AUDIT,yes,1,6.47140,6.47140
NONE,HISTORY,yes,1,3.89051,3.89051
34,UPDATE,yes,1,6.89530,6.89530
35,DELETE,yes,1,19.06228,19.06228
36,RESTRICT,yes,1,20.51878,20.51878
NONE,AUDIT,yes,1,26.88909,26.88909
NONE,HISTORY,yes,1,6.11567,6.11567
37,UPDATE,yes,1,14.60075,14.60075
38,DELETE,yes,1,47.48797,47.48797
39,RESTRICT,yes,1,58.60972,58.60972
NONE,AUDIT,yes,1,17.09747,17.09747
NONE,HISTORY,yes,1,10.26940,10.26940
40,UPDATE,yes,1,14.37902,14.37902
41,DELETE,yes,1,37.14299,37.14299
42,RESTRICT,yes,1,54.76785,54.76785
NONE,AUDIT,yes,1,3.67785,3.67785
NONE,HISTORY,yes,1,2.32720,2.32720
43,UPDATE,yes,1,3.53408,3.53408
44,DELETE,yes,1,5.59902,5.59902
45,RESTRICT,yes,1,8.52895,8.52895
NONE,AUDIT,yes,1,7.13015,7.13015
NONE,HISTORY,yes,1,3.10159,3.10159
46,UPDATE,yes,1,5.15699,5.15699
47,DELETE,yes,1,12.26664,12.26664
48,RESTRICT,yes,1,12.81714,12.81714
NONE,AUDIT,yes,1,86.01713,86.01713
NONE,HISTORY,yes,1,55.03464,55.03464
49,UPDATE,yes,1,63.95125,63.95125
50,DELETE,yes,1,104.92039,104.92039
51,RESTRICT,yes,1,151.87526,151.87526
