op_id,op_type,completed,num_responders,first_response_latency_ms,last_response_latency_ms
NONE,AUDIT,yes,1,2.81596,2.81596
NONE,HISTORY,yes,1,5.10406,5.10406
1,UPDATE,yes,1,5.63145,5.63145
2,DELETE,yes,1,10.91528,10.91528
3,RESTRICT,yes,1,13.15618,13.15618
NONE,AUDIT,yes,1,63.81011,63.81011
NONE,HISTORY,yes,1,40.27700,40.27700
4,UPDATE,yes,1,45.86029,45.86029
5,DELETE,yes,1,72.57771,72.57771
6,RESTRICT,yes,1,78.18246,78.18246
NONE,AUDIT,yes,1,8.38256,8.38256
NONE,HISTORY,yes,1,3.91102,3.91102
7,UPDATE,yes,1,9.39918,9.39918
8,DELETE,yes,1,12.63475,12.63475
9,RESTRICT,yes,1,15.22136,15.22136
NONE,AUDIT,yes,1,3.78346,3.78346
NONE,HISTORY,yes,1,3.73387,3.73387
10,UPDATE,yes,1,6.32811,6.32811
11,DELETE,yes,1,12.28976,12.28976
12,RESTRICT,yes,1,12.99047,12.99047
NONE,AUDIT,yes,1,19.06347,19.06347
NONE,HISTORY,yes,1,15.67125,15.67125
13,UPDATE,yes,1,27.18401,27.18401
14,DELETE,yes,1,44.16251,44.16251
15,RESTRICT,yes,1,47.70637,47.70637
NONE,AUDIT,yes,1,16.86645,16.86645
NONE,HISTORY,yes,1,7.62057,7.62057
16,UPDATE,yes,1,13.74364,13.74364
17,DELETE,yes,1,25.81096,25.81096
18,RESTRICT,yes,1,27.70877,27.70877
NONE,AUDIT,yes,1,89.76269,89.76269
NONE,HISTORY,yes,1,37.11367,37.11367
19,UPDATE,yes,1,61.61118,61.61118
20,DELETE,yes,1,98.67930,98.67930
21,RESTRICT,yes,1,102.71049,102.71049
NONE,AUDIT,yes,1,66.47205,66.47205
NONE,HISTORY,yes,1,41.69655,41.69655
22,UPDATE,yes,1,49.83592,49.83592
23,DELETE,yes,1,74.29433,74.29433
24,RESTRICT,yes,1,88.88125,88.88125
NONE,AUDIT,yes,1,3.49450,3.49450
NONE,HISTORY,yes,1,2.89464,2.89464
25,UPDATE,yes,1,7.76196,7.76196
26,DELETE,yes,1,15.97238,15.97238
27,RESTRICT,yes,1,20.87641,20.87641
NONE,AUDIT,yes,1,11.52039,11.52039
NONE,HISTORY,yes,1,6.49834,6.49834
28,UPDATE,yes,1,9.78947,9.78947
29,DELETE,yes,1,15.79738,15.79738
30,RESTRICT,yes,1,18.47053,18.47053
NONE,AUDIT,yes,1,3.13473,3.13473
NONE,HISTORY,yes,1,2.49958,2.49958
31,UPDATE,yes,1,4.27103,4.27103
32,DELETE,yes,1,8.28886,8.28886
33,RESTRICT,yes,1,9.30500,9.30500
NONE,AUDIT,yes,1,24.64414,24.64414
NONE,HISTORY,yes,1,24.13535,24.13535
34,UPDATE,yes,1,28.46479,28.46479
35,DELETE,yes,1,29.83618,29.83618
36,RESTRICT,yes,1,32.64213,32.64213
NONE,AUDIT,yes,1,38.67602,38.67602
NONE,HISTORY,yes,1,13.99279,13.99279
37,UPDATE,yes,1,24.76740,24.76740
38,DELETE,yes,1,30.31874,30.31874
39,RESTRICT,yes,1,54.85535,54.85535
NONE,AUDIT,yes,1,10.88524,10.88524
NONE,HISTORY,yes,1,7.21121,7.21121
40,UPDATE,yes,1,8.81696,8.81696
41,DELETE,yes,1,17.09962,17.09962
42,RESTRICT,yes,1,19.10901,19.10901
NONE,AUDIT,yes,1,5.61619,5.61619
NONE,HISTORY,yes,1,8.12292,8.12292
43,UPDATE,yes,1,15.16986,15.16986
44,DELETE,yes,1,19.56320,19.56320
45,RESTRICT,yes,1,25.55728,25.55728
NONE,AUDIT,yes,1,9.46760,9.46760
NONE,HISTORY,yes,1,5.42235,5.42235
46,UPDATE,yes,1,15.76209,15.76209
47,DELETE,yes,1,45.55726,45.55726
48,RESTRICT,yes,1,48.20681,48.20681
NONE,AUDIT,yes,1,4.71234,4.71234
NONE,HISTORY,yes,1,2.85029,2.85029
49,UPDATE,yes,1,6.04105,6.04105
50,DELETE,yes,1,8.60596,8.60596
51,RESTRICT,yes,1,12.13789,12.13789
