op_id,op_type,completed,num_responders,first_response_latency_ms,last_response_latency_ms
NONE,AUDIT,yes,1,73.77005,73.77005
NONE,HISTORY,yes,1,39.31403,39.31403
1,UPDATE,yes,1,47.76073,47.76073
2,DELETE,yes,1,90.65390,90.65390
3,RESTRICT,yes,1,105.29065,105.29065
NONE,AUDIT,yes,1,59.50785,59.50785
NONE,HISTORY,yes,1,42.44566,42.44566
4,UPDATE,yes,1,59.74483,59.74483
5,DELETE,yes,1,67.44766,67.44766
6,RESTRICT,yes,1,85.30068,85.30068
NONE,AUDIT,yes,1,3.64709,3.64709
NONE,HISTORY,yes,1,3.47424,3.47424
7,UPDATE,yes,1,6.49261,6.49261
8,DELETE,yes,1,13.48782,13.48782
9,RESTRICT,yes,1,17.18616,17.18616
NONE,AUDIT,yes,1,77.78215,77.78215
NONE,HISTORY,yes,1,26.76010,26.76010
10,UPDATE,yes,1,35.47072,35.47072
11,DELETE,yes,1,124.45211,124.45211
12,RESTRICT,yes,1,130.99003,130.99003
NONE,AUDIT,yes,1,52.07586,52.07586
NONE,HISTORY,yes,1,55.56440,55.56440
13,UPDATE,yes,1,67.06429,67.06429
14,DELETE,yes,1,70.01185,70.01185
15,RESTRICT,yes,1,70.76406,70.76406
NONE,AUDIT,yes,1,11.58333,11.58333
NONE,HISTORY,yes,1,5.24879,5.24879
16,UPDATE,yes,1,9.60779,9.60779
17,DELETE,yes,1,22.47000,22.47000
18,RESTRICT,yes,1,24.12033,24.12033
NONE,AUDIT,yes,1,35.41231,35.41231
NONE,HISTORY,yes,1,19.58823,19.58823
19,UPDATE,yes,1,23.46706,23.46706
20,DELETE,yes,1,43.81013,43.81013
21,RESTRICT,yes,1,49.74818,49.74818
NONE,AUDIT,yes,1,19.08207,19.08207
NONE,HISTORY,yes,1,14.04500,14.04500
22,UPDATE,yes,1,40.59720,40.59720
23,DELETE,yes,1,57.98721,57.98721
24,RESTRICT,yes,1,62.94870,62.94870
NONE,AUDIT,yes,1,25.95067,25.95067
NONE,HISTORY,yes,1,17.90595,17.90595
25,UPDATE,yes,1,23.00048,23.00048
26,DELETE,yes,1,53.85184,53.85184
27,RESTRICT,yes,1,61.27906,61.27906
NONE,AUDIT,yes,1,7.40814,7.40814
NONE,HISTORY,yes,1,3.99613,3.99613
28,UPDATE,yes,1,6.90866,6.90866
29,DELETE,yes,1,12.86006,12.86006
30,RESTRICT,yes,1,14.42170,14.42170
NONE,AUDIT,yes,1,2.41423,2.41423
NONE,HISTORY,yes,1,1.64127,1.64127
31,UPDATE,yes,1,4.84419,4.84419
32,DELETE,yes,1,12.97998,12.97998
33,RESTRICT,yes,1,14.53805,14.53805
NONE,AUDIT,yes,1,53.21765,53.21765
NONE,HISTORY,yes,1,31.65841,31.65841
34,UPDATE,yes,1,45.10069,45.10069
35,DELETE,yes,1,66.52355,66.52355
36,RESTRICT,yes,1,76.64847,76.64847
NONE,AUDIT,yes,1,8.34632,8.34632
NONE,HISTORY,yes,1,3.76034,3.76034
37,UPDATE,yes,1,7.20429,7.20429
38,DELETE,yes,1,10.01740,10.01740
39,RESTRICT,yes,1,12.16865,12.16865
NONE,AUDIT,yes,1,14.34803,14.34803
NONE,HISTORY,yes,1,5.58090,5.58090
40,UPDATE,yes,1,11.04665,11.04665
41,DELETE,yes,1,23.98229,23.98229
42,RESTRICT,yes,1,28.57995,28.57995
NONE,AUDIT,yes,1,17.50875,17.50875
NONE,HISTORY,yes,1,11.76763,11.76763
43,UPDATE,yes,1,24.97077,24.97077
44,DELETE,yes,1,34.48963,34.48963
45,RESTRICT,yes,1,48.47598,48.47598
NONE,AUDIT,yes,1,2.54369,2.54369
NONE,HISTORY,yes,1,2.97165,2.97165
46,UPDATE,yes,1,5.50985,5.50985
47,DELETE,yes,1,11.23309,11.23309
48,RESTRICT,yes,1,13.69333,13.69333
NONE,AUDIT,yes,1,9.67145,9.67145
NONE,HISTORY,yes,1,4.47202,4.47202
49,UPDATE,yes,1,6.62971,6.62971
50,DELETE,yes,1,21.06786,21.06786
51,RESTRICT,yes,1,23.66805,23.66805
