op_id,op_type,completed,num_responders,first_response_latency_ms,last_response_latency_ms
NONE,AUDIT,yes,1,3.41558,3.41558
NONE,HISTORY,yes,1,1.43266,1.43266
1,UPDATE,yes,1,3.85761,3.85761
2,DELETE,yes,1,8.03185,8.03185
3,RESTRICT,yes,1,15.16581,15.16581
NONE,AUDIT,yes,1,60.20522,63.98416
NONE,HISTORY,yes,3,22.33100,24.88852
4,UPDATE,yes,3,42.46664,46.35739
5,DELETE,yes,3,52.89078,57.84893
6,RESTRICT,yes,3,88.63807,89.01429
NONE,AUDIT,yes,1,8.79908,13.28206
NONE,HISTORY,yes,4,3.60751,9.82404
7,UPDATE,yes,4,7.19738,14.71257
8,DELETE,yes,4,19.95349,27.02999
9,RESTRICT,yes,4,22.76301,29.90150
NONE,AUDIT,yes,1,105.66115,108.99925
NONE,HISTORY,yes,5,52.04487,90.92188
10,UPDATE,yes,5,75.46735,103.22952
11,DELETE,yes,5,116.64081,133.70633
12,RESTRICT,yes,5,124.39895,136.20067
NONE,AUDIT,yes,1,15.69343,19.34528
NONE,HISTORY,yes,6,4.70972,13.11660
13,UPDATE,yes,6,11.17110,15.98525
14,DELETE,yes,6,25.42639,35.05468
15,RESTRICT,yes,6,32.48096,39.86144
NONE,AUDIT,yes,1,2.13289,12.70008
NONE,HISTORY,yes,6,15.31839,35.34341
16,UPDATE,yes,6,16.29043,38.51700
17,DELETE,yes,6,31.51798,56.69308
18,RESTRICT,yes,6,37.17875,60.98747
NONE,AUDIT,yes,1,10.96964,23.93889
NONE,HISTORY,yes,7,5.41520,22.01819
19,UPDATE,yes,7,11.84058,25.87700
20,DELETE,yes,7,34.74236,45.13240
21,RESTRICT,yes,7,37.83488,49.54743
NONE,AUDIT,yes,1,32.00507,42.36603
NONE,HISTORY,yes,8,32.09734,45.00580
22,UPDATE,yes,8,38.67221,55.74656
23,DELETE,yes,8,61.49817,77.29578
24,RESTRICT,yes,8,67.69919,82.82900
NONE,AUDIT,yes,1,24.69897,28.83196
NONE,HISTORY,yes,9,6.08420,21.38376
25,UPDATE,yes,9,16.30807,25.49005
26,DELETE,yes,9,40.17019,49.68309
27,RESTRICT,yes,9,44.74640,54.06666
NONE,AUDIT,yes,1,40.47608,50.00353
NONE,HISTORY,yes,10,13.57603,20.71977
28,UPDATE,yes,10,24.86420,45.71581
29,DELETE,yes,10,41.47196,93.01615
30,RESTRICT,yes,10,87.71372,106.10914
NONE,AUDIT,yes,1,24.60432,32.62162
NONE,HISTORY,yes,10,10.49209,21.83294
31,UPDATE,yes,10,18.44215,28.60832
32,DELETE,yes,10,33.49686,57.08790
33,RESTRICT,yes,10,55.79877,65.66954
NONE,AUDIT,yes,1,37.10413,44.06071
NONE,HISTORY,yes,10,12.17079,26.10540
34,UPDATE,yes,10,27.21262,32.01962
35,DELETE,yes,10,68.69841,92.34262
36,RESTRICT,yes,10,78.02510,100.24166
NONE,AUDIT,yes,1,29.52528,40.35616
NONE,HISTORY,yes,10,10.95700,41.25357
37,UPDATE,yes,10,21.92926,50.95053
38,DELETE,yes,10,45.63904,72.88980
39,RESTRICT,yes,10,55.03559,80.44791
NONE,AUDIT,yes,1,7.35497,25.96092
NONE,HISTORY,yes,10,3.97253,29.92058
40,UPDATE,yes,10,17.19832,43.06245
41,DELETE,yes,10,42.76204,51.78690
42,RESTRICT,yes,10,49.98016,63.29775
NONE,AUDIT,yes,1,24.37282,66.34831
NONE,HISTORY,yes,10,24.82677,40.29989
43,UPDATE,yes,10,41.59427,72.30449
44,DELETE,yes,10,103.78933,137.63213
45,RESTRICT,yes,10,133.72636,153.05710
NONE,AUDIT,yes,1,26.50166,39.90126
NONE,HISTORY,yes,10,14.54210,50.20857
46,UPDATE,yes,10,19.77611,55.22561
47,DELETE,yes,10,34.24335,79.25797
48,RESTRICT,yes,10,48.92302,87.95547
NONE,AUDIT,yes,1,10.31113,23.59653
NONE,HISTORY,yes,10,5.42045,19.54341
49,UPDATE,yes,10,18.51273,24.48630
50,DELETE,yes,10,36.24725,47.37473
51,RESTRICT,yes,10,45.20559,51.17249
