op_id,op_type,completed,num_responders,first_response_latency_ms,last_response_latency_ms
NONE,AUDIT,yes,1,90.10315,90.10315
NONE,HISTORY,yes,1,56.15401,56.15401
1,UPDATE,yes,1,74.24331,74.24331
2,DELETE,yes,1,124.19629,124.19629
3,RESTRICT,yes,1,139.71543,139.71543
NONE,AUDIT,yes,1,5.42331,5.94378
NONE,HISTORY,yes,2,2.30718,3.20768
4,UPDATE,yes,2,4.52471,9.44543
5,DELETE,yes,2,11.21950,13.21220
6,RESTRICT,yes,2,15.18130,19.99331
NONE,AUDIT,yes,1,6.88553,12.91394
NONE,HISTORY,yes,3,2.70557,5.78976
7,UPDATE,yes,3,11.72161,18.34917
8,DELETE,yes,3,21.93499,30.74265
9,RESTRICT,yes,3,30.00236,36.91435
NONE,AUDIT,yes,1,2.44355,11.50250
NONE,HISTORY,yes,4,4.54545,7.83753
10,UPDATE,yes,4,11.54733,15.68484
11,DELETE,yes,4,17.88139,23.59438
12,RESTRICT,yes,4,28.26953,31.78835
NONE,AUDIT,yes,1,6.24514,12.56347
NONE,HISTORY,yes,5,3.94559,12.47978
13,UPDATE,yes,5,12.83073,19.14930
14,DELETE,yes,5,20.93935,30.46346
15,RESTRICT,yes,5,26.73697,39.23082
NONE,AUDIT,yes,1,52.65236,78.16076
NONE,HISTORY,yes,6,51.52082,75.15979
16,UPDATE,yes,6,74.24235,86.82036
17,DELETE,yes,6,89.43939,100.11220
18,RESTRICT,yes,6,99.26271,102.78869
NONE,AUDIT,yes,1,4.90236,13.54289
NONE,HISTORY,yes,7,4.20976,19.15121
19,UPDATE,yes,7,7.61056,22.10331
20,DELETE,yes,7,29.46377,46.23270
21,RESTRICT,yes,7,39.03699,49.61300
NONE,AUDIT,yes,1,146.80243,184.98182
NONE,HISTORY,yes,8,67.51275,89.66660
22,UPDATE,yes,8,100.65770,123.98863
23,DELETE,yes,8,135.48970,208.62722
24,RESTRICT,yes,8,184.46636,213.41419
NONE,AUDIT,yes,1,1.80387,16.53409
NONE,HISTORY,yes,9,3.50809,17.63034
25,UPDATE,yes,9,4.78983,32.34601
26,DELETE,yes,9,31.31557,60.18806
27,RESTRICT,yes,9,45.55750,79.29468
NONE,AUDIT,yes,1,106.54759,138.75604
NONE,HISTORY,yes,11,56.24628,68.50743
28,UPDATE,yes,11,78.67718,107.00202
29,DELETE,yes,11,104.11716,173.84219
30,RESTRICT,yes,11,160.44307,210.00648
NONE,AUDIT,yes,1,97.73374,134.93252
NONE,HISTORY,yes,12,42.34958,72.16573
31,UPDATE,yes,12,65.47999,89.34736
32,DELETE,yes,12,96.83585,191.62941
33,RESTRICT,yes,12,163.18655,218.40358
NONE,AUDIT,yes,1,30.27296,42.58251
NONE,HISTORY,yes,13,17.00592,25.20990
34,UPDATE,yes,13,24.48916,37.08005
35,DELETE,yes,13,41.32271,68.78114
36,RESTRICT,yes,13,68.05921,81.54225
NONE,AUDIT,yes,1,180.21727,229.34747
NONE,HISTORY,yes,14,49.65997,71.25258
37,UPDATE,yes,14,82.54528,190.24968
38,DELETE,yes,14,169.76094,276.25012
39,RESTRICT,yes,14,275.13957,303.91002
NONE,AUDIT,yes,1,40.32588,49.25323
NONE,HISTORY,yes,15,17.66348,29.63853
40,UPDATE,yes,15,29.48833,42.57369
41,DELETE,yes,15,67.34371,94.22421
42,RESTRICT,yes,15,85.02150,114.28714
NONE,AUDIT,yes,1,49.60442,68.09783
NONE,HISTORY,yes,16,19.12761,26.26276
43,UPDATE,yes,16,30.53761,43.81847
44,DELETE,yes,16,47.24169,85.54649
45,RESTRICT,yes,16,79.97012,102.95224
NONE,AUDIT,yes,1,28.19037,47.00875
NONE,HISTORY,yes,17,43.12134,58.16698
46,UPDATE,yes,17,56.92172,76.47371
47,DELETE,yes,17,71.57779,113.51395
48,RESTRICT,yes,17,107.05447,126.68085
NONE,AUDIT,yes,1,9.15289,32.74608
NONE,HISTORY,yes,18,5.26524,31.34203
49,UPDATE,yes,18,7.61127,54.99578
50,DELETE,yes,18,51.78976,102.42128
51,RESTRICT,yes,18,73.89545,110.69465
