op_id,op_type,completed,num_responders,first_response_latency_ms,last_response_latency_ms
NONE,AUDIT,yes,1,3.63350,3.63350
NONE,HISTORY,yes,1,7.32207,7.32207
1,UPDATE,yes,1,9.23944,9.23944
2,DELETE,yes,1,12.10117,12.10117
3,RESTRICT,yes,1,14.49513,14.49513
NONE,AUDIT,yes,1,19.97876,19.97876
NONE,HISTORY,yes,1,7.61986,7.61986
4,UPDATE,yes,1,10.99205,10.99205
5,DELETE,yes,1,27.08411,27.08411
6,RESTRICT,yes,1,29.66547,29.66547
NONE,AUDIT,yes,1,17.45176,17.45176
NONE,HISTORY,yes,1,19.62328,19.62328
7,UPDATE,yes,1,23.24843,23.24843
8,DELETE,yes,1,37.28867,37.28867
9,RESTRICT,yes,1,49.98493,49.98493
NONE,AUDIT,yes,1,14.59312,14.59312
NONE,HISTORY,yes,1,6.16074,6.16074
10,UPDATE,yes,1,17.83967,17.83967
11,DELETE,yes,1,40.05146,40.05146
12,RESTRICT,yes,1,44.31725,44.31725
NONE,AUDIT,yes,1,55.47118,55.47118
NONE,HISTORY,yes,1,28.53251,28.53251
13,UPDATE,yes,1,46.57960,46.57960
14,DELETE,yes,1,96.67420,96.67420
15,RESTRICT,yes,1,113.36088,113.36088
NONE,AUDIT,yes,1,6.16241,6.16241
NONE,HISTORY,yes,1,30.21288,30.21288
16,UPDATE,yes,1,32.38821,32.38821
17,DELETE,yes,1,35.52461,35.52461
18,RESTRICT,yes,1,39.00647,39.00647
NONE,AUDIT,yes,1,7.64155,7.64155
NONE,HISTORY,yes,1,4.61078,4.61078
19,UPDATE,yes,1,6.71053,6.71053
20,DELETE,yes,1,12.72273,12.72273
21,RESTRICT,yes,1,15.42544,15.42544
NONE,AUDIT,yes,1,73.49467,73.49467
NONE,HISTORY,yes,1,32.97162,32.97162
22,UPDATE,yes,1,45.57300,45.57300
23,DELETE,yes,1,158.15067,158.15067
24,RESTRICT,yes,1,171.83042,171.83042
NONE,AUDIT,yes,1,3.30043,3.30043
NONE,HISTORY,yes,1,2.91371,2.91371
25,UPDATE,yes,1,4.02212,4.02212
26,DELETE,yes,1,7.71952,7.71952
27,RESTRICT,yes,1,9.74369,9.74369
NONE,AUDIT,yes,1,28.55778,28.55778
NONE,HISTORY,yes,1,13.30614,13.30614
28,UPDATE,yes,1,17.01069,17.01069
29,DELETE,yes,1,39.90388,39.90388
30,RESTRICT,yes,1,45.68219,45.68219
NONE,AUDIT,yes,1,2.85101,2.85101
NONE,HISTORY,yes,1,3.36003,3.36003
31,UPDATE,yes,1,7.98893,7.98893
32,DELETE,yes,1,14.08076,14.08076
33,RESTRICT,yes,1,16.39032,16.39032
NONE,AUDIT,yes,1,16.48211,16.48211
NONE,HISTORY,yes,1,32.18007,32.18007
34,UPDATE,yes,1,33.03170,33.03170
35,DELETE,yes,1,44.23761,44.23761
36,RESTRICT,yes,1,58.10881,58.10881
NONE,AUDIT,yes,1,16.04033,16.04033
NONE,HISTORY,yes,1,8.49509,8.49509
37,UPDATE,yes,1,14.11533,14.11533
38,DELETE,yes,1,25.59710,25.59710
39,RESTRICT,yes,1,29.28591,29.28591
NONE,AUDIT,yes,1,21.43693,21.43693
NONE,HISTORY,yes,1,14.54163,14.54163
40,UPDATE,yes,1,15.96737,15.96737
41,DELETE,yes,1,25.19178,25.19178
42,RESTRICT,yes,1,27.25458,27.25458
NONE,AUDIT,yes,1,29.25301,29.25301
NONE,HISTORY,yes,1,19.19603,19.19603
43,UPDATE,yes,1,23.50545,23.50545
44,DELETE,yes,1,37.38785,37.38785
45,RESTRICT,yes,1,38.53393,38.53393
NONE,AUDIT,yes,1,19.08827,19.08827
NONE,HISTORY,yes,1,7.92027,7.92027
46,UPDATE,yes,1,14.86254,14.86254
47,DELETE,yes,1,27.86946,27.86946
48,RESTRICT,yes,1,31.27599,31.27599
NONE,AUDIT,yes,1,1.17683,1.17683
NONE,HISTORY,yes,1,2.57921,2.57921
49,UPDATE,yes,1,9.10616,9.10616
50,DELETE,yes,1,14.10556,14.10556
51,RESTRICT,yes,1,17.76767,17.76767
