op_id,op_type,completed,num_responders,first_response_latency_ms,last_response_latency_ms
NONE,AUDIT,yes,1,10.05411,10.05411
NONE,HISTORY,yes,1,6.26564,6.26564
1,UPDATE,yes,1,7.27272,7.27272
2,DELETE,yes,1,13.88359,13.88359
3,RESTRICT,yes,1,14.65487,14.65487
NONE,AUDIT,yes,1,20.67447,20.67447
NONE,HISTORY,yes,1,15.93328,15.93328
4,UPDATE,yes,1,21.88969,21.88969
5,DELETE,yes,1,45.44115,45.44115
6,RESTRICT,yes,1,51.46408,51.46408
NONE,AUDIT,yes,1,39.17146,39.17146
NONE,HISTORY,yes,1,24.93548,24.93548
7,UPDATE,yes,1,26.24011,26.24011
8,DELETE,yes,1,79.74339,79.74339
9,RESTRICT,yes,1,88.76443,88.76443
NONE,AUDIT,yes,1,4.17519,4.17519
NONE,HISTORY,yes,1,7.47705,7.47705
10,UPDATE,yes,1,11.07574,11.07574
11,DELETE,yes,1,15.57851,15.57851
12,RESTRICT,yes,1,17.02785,17.02785
NONE,AUDIT,yes,1,56.84543,56.84543
NONE,HISTORY,yes,1,23.17667,23.17667
13,UPDATE,yes,1,30.27892,30.27892
14,DELETE,yes,1,93.81509,93.81509
15,RESTRICT,yes,1,101.89843,101.89843
NONE,AUDIT,yes,1,35.99691,35.99691
NONE,HISTORY,yes,1,37.90355,37.90355
16,UPDATE,yes,1,38.46836,38.46836
17,DELETE,yes,1,39.38031,39.38031
18,RESTRICT,yes,1,39.93702,39.93702
NONE,AUDIT,yes,1,206.08878,206.08878
NONE,HISTORY,yes,1,86.28941,86.28941
19,UPDATE,yes,1,110.88681,110.88681
20,DELETE,yes,1,216.84909,216.84909
21,RESTRICT,yes,1,230.63898,230.63898
NONE,AUDIT,yes,1,13.49044,13.49044
NONE,HISTORY,yes,1,6.36506,6.36506
22,UPDATE,yes,1,11.28268,11.28268
23,DELETE,yes,1,44.15894,44.15894
24,RESTRICT,yes,1,48.35892,48.35892
NONE,AUDIT,yes,1,2.30646,2.30646
NONE,HISTORY,yes,1,2.82359,2.82359
25,UPDATE,yes,1,3.39365,3.39365
26,DELETE,yes,1,3.93581,3.93581
27,RESTRICT,yes,1,4.12989,4.12989
NONE,AUDIT,yes,1,89.89930,89.89930
NONE,HISTORY,yes,1,63.29250,63.29250
28,UPDATE,yes,1,73.20738,73.20738
29,DELETE,yes,1,126.56975,126.56975
30,RESTRICT,yes,1,164.98756,164.98756
NONE,AUDIT,yes,1,4.45151,4.45151
NONE,HISTORY,yes,1,1.87063,1.87063
31,UPDATE,yes,1,5.41592,5.41592
32,DELETE,yes,1,14.83846,14.83846
33,RESTRICT,yes,1,17.64369,17.64369
NONE,AUDIT,yes,1,62.94417,62.94417
NONE,HISTORY,yes,1,21.52419,21.52419
34,UPDATE,yes,1,55.15647,55.15647
35,DELETE,yes,1,110.75926,110.75926
36,RESTRICT,yes,1,125.24796,125.24796
NONE,AUDIT,yes,1,13.02743,13.02743
NONE,HISTORY,yes,1,10.68091,10.68091
37,UPDATE,yes,1,14.06908,14.06908
38,DELETE,yes,1,20.24198,20.24198
39,RESTRICT,yes,1,22.31836,22.31836
NONE,AUDIT,yes,1,26.91722,26.91722
NONE,HISTORY,yes,1,14.23621,14.23621
40,UPDATE,yes,1,19.01817,19.01817
41,DELETE,yes,1,41.94450,41.94450
42,RESTRICT,yes,1,48.14386,48.14386
NONE,AUDIT,yes,1,14.96053,14.96053
NONE,HISTORY,yes,1,6.80518,6.80518
43,UPDATE,yes,1,10.91528,10.91528
44,DELETE,yes,1,25.93207,25.93207
45,RESTRICT,yes,1,30.25198,30.25198
NONE,AUDIT,yes,1,4.04167,4.04167
NONE,HISTORY,yes,1,2.91491,2.91491
46,UPDATE,yes,1,7.42698,7.42698
47,DELETE,yes,1,11.81245,11.81245
48,RESTRICT,yes,1,12.23516,12.23516
NONE,AUDIT,yes,1,70.58907,70.58907
NONE,HISTORY,yes,1,29.88672,29.88672
49,UPDATE,yes,1,36.48973,36.48973
50,DELETE,yes,1,108.86478,108.86478
51,RESTRICT,yes,1,116.95337,116.95337
