op_id,op_type,completed,num_responders,first_response_latency_ms,last_response_latency_ms
NONE,AUDIT,yes,1,5.48387,5.48387
NONE,HISTORY,yes,1,2.70820,2.70820
1,UPDATE,yes,1,5.08475,5.08475
2,DELETE,yes,1,18.13006,18.13006
3,RESTRICT,yes,1,21.48628,21.48628
NONE,AUDIT,yes,1,89.17379,101.01628
NONE,HISTORY,yes,26,11.90972,86.04169
4,UPDATE,yes,26,65.51814,91.67886
5,DELETE,yes,26,120.53514,167.44280
6,RESTRICT,yes,26,166.70656,217.64183
NONE,AUDIT,yes,1,181.37479,219.03014
NONE,HISTORY,yes,27,43.74647,80.05095
7,UPDATE,yes,27,77.92592,225.75974
8,DELETE,yes,27,169.47818,256.79064
9,RESTRICT,yes,27,274.04881,404.92010
NONE,AUDIT,yes,1,148.09084,173.74229
NONE,HISTORY,yes,28,73.51208,94.32817
10,UPDATE,yes,28,91.56418,136.68656
11,DELETE,yes,28,135.70571,168.98847
12,RESTRICT,yes,28,173.83885,256.09469
NONE,AUDIT,yes,1,235.97479,293.58625
NONE,HISTORY,yes,29,53.71261,120.60261
13,UPDATE,yes,29,142.32898,265.29551
14,DELETE,yes,29,303.70283,371.91534
15,RESTRICT,yes,29,371.42539,488.55233
NONE,AUDIT,yes,1,61.40685,77.53229
NONE,HISTORY,yes,29,10.94460,53.56264
16,UPDATE,yes,29,45.23063,59.36909
17,DELETE,yes,29,116.33778,179.62193
18,RESTRICT,yes,29,151.86143,184.92150
NONE,AUDIT,yes,1,2.99788,62.22963
NONE,HISTORY,yes,29,5.07593,45.47501
19,UPDATE,yes,29,15.57279,62.94990
20,DELETE,yes,29,75.31309,138.96894
21,RESTRICT,yes,29,101.60208,146.63148
NONE,AUDIT,yes,1,92.05246,126.96052
NONE,HISTORY,yes,30,26.77107,81.24828
22,UPDATE,yes,30,74.73445,94.97261
23,DELETE,yes,30,207.38697,274.75214
24,RESTRICT,yes,30,251.12104,298.76590
NONE,AUDIT,yes,1,1.79625,63.98201
NONE,HISTORY,yes,30,19.61851,47.30844
25,UPDATE,yes,30,48.47527,61.88297
26,DELETE,yes,30,113.21282,161.88478
27,RESTRICT,yes,30,147.76587,177.18601
NONE,AUDIT,yes,1,91.27188,109.60388
NONE,HISTORY,yes,31,38.47456,78.73487
28,UPDATE,yes,31,60.60123,83.96649
29,DELETE,yes,31,114.47978,187.07323
30,RESTRICT,yes,31,145.28084,199.41425
NONE,AUDIT,yes,1,104.64764,125.34547
NONE,HISTORY,yes,32,20.38121,42.37700
31,UPDATE,yes,32,43.86425,100.93284
32,DELETE,yes,32,98.25110,138.50546
33,RESTRICT,yes,32,145.10274,217.92436
NONE,AUDIT,yes,1,65.08565,83.18806
NONE,HISTORY,yes,32,21.70682,52.07539
34,UPDATE,yes,32,45.70150,73.88353
35,DELETE,yes,32,80.51491,168.10942
36,RESTRICT,yes,32,144.64784,222.84389
NONE,AUDIT,yes,1,211.40599,271.71421
NONE,HISTORY,yes,33,44.98768,87.63433
37,UPDATE,yes,33,84.37157,201.41268
38,DELETE,yes,33,191.59698,365.57698
39,RESTRICT,yes,33,313.02738,455.95741
NONE,AUDIT,yes,1,146.86799,191.35761
NONE,HISTORY,yes,34,55.41515,127.54059
40,UPDATE,yes,34,122.95151,148.04363
41,DELETE,yes,34,270.48874,316.03789
42,RESTRICT,yes,34,301.68533,437.25157
NONE,AUDIT,yes,1,101.47142,118.66498
NONE,HISTORY,yes,35,48.41161,90.28149
43,UPDATE,yes,35,78.15027,95.89648
44,DELETE,yes,35,145.23101,207.51667
45,RESTRICT,yes,35,183.07686,214.95318
NONE,AUDIT,yes,1,88.94587,114.99071
NONE,HISTORY,yes,36,26.94392,47.08099
46,UPDATE,yes,36,47.19877,96.19045
47,DELETE,yes,36,100.70944,195.04857
48,RESTRICT,yes,36,184.04245,252.38299
NONE,AUDIT,yes,1,73.29512,91.94517
NONE,HISTORY,yes,37,29.02889,62.70623
49,UPDATE,yes,37,59.31401,84.79953
50,DELETE,yes,37,97.99170,193.93396
51,RESTRICT,yes,37,186.99622,221.55261
