op_id,op_type,completed,num_responders,first_response_latency_ms,last_response_latency_ms
NONE,AUDIT,yes,1,5.97215,5.97215
NONE,HISTORY,yes,1,9.10425,9.10425
1,UPDATE,yes,1,10.67305,10.67305
2,DELETE,yes,1,13.38911,13.38911
3,RESTRICT,yes,1,14.39834,14.39834
NONE,AUDIT,yes,1,13.94534,13.94534
NONE,HISTORY,yes,1,12.67457,12.67457
4,UPDATE,yes,1,15.87510,15.87510
5,DELETE,yes,1,30.79486,30.79486
6,RESTRICT,yes,1,40.58051,40.58051
NONE,AUDIT,yes,1,42.25922,42.25922
NONE,HISTORY,yes,1,77.72040,77.72040
7,UPDATE,yes,1,98.00124,98.00124
8,DELETE,yes,1,116.51778,116.51778
9,RESTRICT,yes,1,124.09234,124.09234
NONE,AUDIT,yes,1,16.93916,16.93916
NONE,HISTORY,yes,1,27.52757,27.52757
10,UPDATE,yes,1,29.86002,29.86002
11,DELETE,yes,1,36.18836,36.18836
12,RESTRICT,yes,1,38.31291,38.31291
NONE,AUDIT,yes,1,29.34241,29.34241
NONE,HISTORY,yes,1,34.50942,34.50942
13,UPDATE,yes,1,36.49545,36.49545
14,DELETE,yes,1,40.62676,40.62676
15,RESTRICT,yes,1,41.06450,41.06450
NONE,AUDIT,yes,1,15.95306,15.95306
NONE,HISTORY,yes,1,56.97894,56.97894
16,UPDATE,yes,1,59.77178,59.77178
17,DELETE,yes,1,66.75529,66.75529
18,RESTRICT,yes,1,70.06431,70.06431
NONE,AUDIT,yes,1,8.10575,8.10575
NONE,HISTORY,yes,1,4.77457,4.77457
19,UPDATE,yes,1,7.62701,7.62701
20,DELETE,yes,1,24.37901,24.37901
21,RESTRICT,yes,1,28.12243,28.12243
NONE,AUDIT,yes,1,64.81075,64.81075
NONE,HISTORY,yes,1,232.35893,232.35893
22,UPDATE,yes,1,244.74120,244.74120
23,DELETE,yes,1,277.44937,277.44937
24,RESTRICT,yes,1,282.43423,282.43423
NONE,AUDIT,yes,1,28.78594,28.78594
NONE,HISTORY,yes,1,117.76495,117.76495
25,UPDATE,yes,1,119.27557,119.27557
26,DELETE,yes,1,120.92924,120.92924
27,RESTRICT,yes,1,121.32859,121.32859
NONE,AUDIT,yes,1,8.77357,8.77357
NONE,HISTORY,yes,1,6.40440,6.40440
28,UPDATE,yes,1,14.22334,14.22334
29,DELETE,yes,1,18.83078,18.83078
30,RESTRICT,yes,1,19.44947,19.44947
NONE,AUDIT,yes,1,3.50571,3.50571
NONE,HISTORY,yes,1,7.18093,7.18093
31,UPDATE,yes,1,9.41300,9.41300
32,DELETE,yes,1,10.76841,10.76841
33,RESTRICT,yes,1,11.08432,11.08432
NONE,AUDIT,yes,1,11.82413,11.82413
NONE,HISTORY,yes,1,9.70817,9.70817
34,UPDATE,yes,1,10.90407,10.90407
35,DELETE,yes,1,23.55075,23.55075
36,RESTRICT,yes,1,28.98073,28.98073
NONE,AUDIT,yes,1,3.36218,3.36218
NONE,HISTORY,yes,1,8.46815,8.46815
37,UPDATE,yes,1,9.80520,9.80520
38,DELETE,yes,1,13.74865,13.74865
39,RESTRICT,yes,1,14.46223,14.46223
NONE,AUDIT,yes,1,4.35090,4.35090
NONE,HISTORY,yes,1,5.48172,5.48172
40,UPDATE,yes,1,11.10792,11.10792
41,DELETE,yes,1,15.35964,15.35964
42,RESTRICT,yes,1,15.92374,15.92374
NONE,AUDIT,yes,1,4.86398,4.86398
NONE,HISTORY,yes,1,12.13574,12.13574
43,UPDATE,yes,1,13.49664,13.49664
44,DELETE,yes,1,15.02299,15.02299
45,RESTRICT,yes,1,15.81359,15.81359
NONE,AUDIT,yes,1,4.00162,4.00162
NONE,HISTORY,yes,1,4.00949,4.00949
46,UPDATE,yes,1,7.30681,7.30681
47,DELETE,yes,1,10.56242,10.56242
48,RESTRICT,yes,1,11.24549,11.24549
NONE,AUDIT,yes,1,6.65498,6.65498
NONE,HISTORY,yes,1,3.04174,3.04174
49,UPDATE,yes,1,4.81105,4.81105
50,DELETE,yes,1,11.99746,11.99746
51,RESTRICT,yes,1,13.24582,13.24582
