op_id,op_type,completed,num_responders,first_response_latency_ms,last_response_latency_ms
NONE,AUDIT,yes,1,22.02201,22.02201
NONE,HISTORY,yes,1,15.11908,15.11908
1,UPDATE,yes,1,19.60683,19.60683
2,DELETE,yes,1,42.51862,42.51862
3,RESTRICT,yes,1,49.17192,49.17192
NONE,AUDIT,yes,1,2.94518,2.94518
NONE,HISTORY,yes,1,1.94120,1.94120
4,UPDATE,yes,1,10.85401,10.85401
5,DELETE,yes,1,16.63923,16.63923
6,RESTRICT,yes,1,21.69871,21.69871
NONE,AUDIT,yes,1,6.02698,6.02698
NONE,HISTORY,yes,1,16.38484,16.38484
7,UPDATE,yes,1,19.05346,19.05346
8,DELETE,yes,1,25.02918,25.02918
9,RESTRICT,yes,1,30.11060,30.11060
NONE,AUDIT,yes,1,7.25031,7.25031
NONE,HISTORY,yes,1,4.03786,4.03786
10,UPDATE,yes,1,5.86152,5.86152
11,DELETE,yes,1,15.21659,15.21659
12,RESTRICT,yes,1,17.45224,17.45224
NONE,AUDIT,yes,1,77.07047,77.07047
NONE,HISTORY,yes,1,44.65628,44.65628
13,UPDATE,yes,1,62.02340,62.02340
14,DELETE,yes,1,125.81706,125.81706
15,RESTRICT,yes,1,147.88866,147.88866
NONE,AUDIT,yes,1,19.47594,19.47594
NONE,HISTORY,yes,1,16.42203,16.42203
16,UPDATE,yes,1,23.61965,23.61965
17,DELETE,yes,1,27.73166,27.73166
18,RESTRICT,yes,1,29.90222,29.90222
NONE,AUDIT,yes,1,9.12142,9.12142
NONE,HISTORY,yes,1,4.00519,4.00519
19,UPDATE,yes,1,6.44493,6.44493
20,DELETE,yes,1,14.72473,14.72473
21,RESTRICT,yes,1,15.46836,15.46836
NONE,AUDIT,yes,1,64.47268,64.47268
NONE,HISTORY,yes,1,32.17316,32.17316
22,UPDATE,yes,1,50.20237,50.20237
23,DELETE,yes,1,74.54371,74.54371
24,RESTRICT,yes,1,82.62944,82.62944
NONE,AUDIT,yes,1,11.19137,11.19137
NONE,HISTORY,yes,1,6.76513,6.76513
25,UPDATE,yes,1,12.43615,12.43615
26,DELETE,yes,1,38.82098,38.82098
27,RESTRICT,yes,1,48.70915,48.70915
NONE,AUDIT,yes,1,2.33293,2.33293
NONE,HISTORY,yes,1,1.69182,1.69182
28,UPDATE,yes,1,4.84443,4.84443
29,DELETE,yes,1,10.61654,10.61654
30,RESTRICT,yes,1,12.18939,12.18939
NONE,AUDIT,yes,1,15.22946,15.22946
NONE,HISTORY,yes,1,18.37850,18.37850
31,UPDATE,yes,1,19.14692,19.14692
32,DELETE,yes,1,25.74682,25.74682
33,RESTRICT,yes,1,27.80724,27.80724
NONE,AUDIT,yes,1,22.71867,22.71867
NONE,HISTORY,yes,1,11.26242,11.26242
34,UPDATE,yes,1,16.71863,16.71863
35,DELETE,yes,1,26.98779,26.98779
36,RESTRICT,yes,1,35.71963,35.71963
NONE,AUDIT,yes,1,7.48992,7.48992
NONE,HISTORY,yes,1,55.96876,55.96876
37,UPDATE,yes,1,73.01641,73.01641
38,DELETE,yes,1,166.06522,166.06522
39,RESTRICT,yes,1,195.50967,195.50967
NONE,AUDIT,yes,1,6.59323,6.59323
NONE,HISTORY,yes,1,8.20565,8.20565
40,UPDATE,yes,1,11.03759,11.03759
41,DELETE,yes,1,14.20021,14.20021
42,RESTRICT,yes,1,16.47520,16.47520
NONE,AUDIT,yes,1,30.48539,30.48539
NONE,HISTORY,yes,1,30.38573,30.38573
43,UPDATE,yes,1,34.20520,34.20520
44,DELETE,yes,1,44.19589,44.19589
45,RESTRICT,yes,1,51.49460,51.49460
NONE,AUDIT,yes,1,11.44814,11.44814
NONE,HISTORY,yes,1,10.75149,10.75149
46,UPDATE,yes,1,17.65418,17.65418
47,DELETE,yes,1,71.20180,71.20180
48,RESTRICT,yes,1,81.34961,81.34961
NONE,AUDIT,yes,1,7.44867,7.44867
NONE,HISTORY,yes,1,3.84021,3.84021
49,UPDATE,yes,1,8.70204,8.70204
50,DELETE,yes,1,17.12179,17.12179
51,RESTRICT,yes,1,18.02850,18.02850
