op_id,op_type,completed,num_responders,first_response_latency_ms,last_response_latency_ms
NONE,AUDIT,yes,1,2.14744,2.14744
NONE,HISTORY,yes,1,1.55425,1.55425
1,UPDATE,yes,1,3.92318,3.92318
2,DELETE,yes,1,10.02431,10.02431
3,RESTRICT,yes,1,12.61163,12.61163
NONE,AUDIT,yes,1,3.79419,3.79419
NONE,HISTORY,yes,1,6.28448,6.28448
4,UPDATE,yes,1,10.00977,10.00977
5,DELETE,yes,1,12.88295,12.88295
6,RESTRICT,yes,1,13.62419,13.62419
NONE,AUDIT,yes,1,55.37748,55.37748
NONE,HISTORY,yes,1,20.35356,20.35356
7,UPDATE,yes,1,33.21934,33.21934
8,DELETE,yes,1,106.74548,106.74548
9,RESTRICT,yes,1,117.17367,117.17367
NONE,AUDIT,yes,1,13.99183,13.99183
NONE,HISTORY,yes,1,8.29315,8.29315
10,UPDATE,yes,1,11.34348,11.34348
11,DELETE,yes,1,19.74463,19.74463
12,RESTRICT,yes,1,26.47638,26.47638
NONE,AUDIT,yes,1,7.56097,7.56097
NONE,HISTORY,yes,1,3.48926,3.48926
13,UPDATE,yes,1,5.32126,5.32126
14,DELETE,yes,1,14.06217,14.06217
15,RESTRICT,yes,1,16.72745,16.72745
NONE,AUDIT,yes,1,15.80620,15.80620
NONE,HISTORY,yes,1,47.45507,47.45507
16,UPDATE,yes,1,52.81544,52.81544
17,DELETE,yes,1,56.77390,56.77390
18,RESTRICT,yes,1,63.08722,63.08722
NONE,AUDIT,yes,1,2.90132,2.90132
NONE,HISTORY,yes,1,2.21014,2.21014
19,UPDATE,yes,1,4.36187,4.36187
20,DELETE,yes,1,10.53762,10.53762
21,RESTRICT,yes,1,12.30288,12.30288
NONE,AUDIT,yes,1,79.68307,79.68307
NONE,HISTORY,yes,1,33.99754,33.99754
22,UPDATE,yes,1,58.50124,58.50124
23,DELETE,yes,1,97.89872,97.89872
24,RESTRICT,yes,1,130.08475,130.08475
NONE,AUDIT,yes,1,2.92253,2.92253
NONE,HISTORY,yes,1,3.76678,3.76678
25,UPDATE,yes,1,4.80580,4.80580
26,DELETE,yes,1,12.71105,12.71105
27,RESTRICT,yes,1,16.34169,16.34169
NONE,AUDIT,yes,1,2.29216,2.29216
NONE,HISTORY,yes,1,2.35343,2.35343
28,UPDATE,yes,1,4.14491,4.14491
29,DELETE,yes,1,9.66740,9.66740
30,RESTRICT,yes,1,10.84375,10.84375
NONE,AUDIT,yes,1,30.16901,30.16901
NONE,HISTORY,yes,1,22.16578,22.16578
31,UPDATE,yes,1,35.35557,35.35557
32,DELETE,yes,1,46.56148,46.56148
33,RESTRICT,yes,1,68.70699,68.70699
NONE,AUDIT,yes,1,70.16420,70.16420
NONE,HISTORY,yes,1,54.76618,54.76618
34,UPDATE,yes,1,62.23798,62.23798
35,DELETE,yes,1,92.01241,92.01241
36,RESTRICT,yes,1,98.71459,98.71459
NONE,AUDIT,yes,1,30.29704,30.29704
NONE,HISTORY,yes,1,18.23521,18.23521
37,UPDATE,yes,1,30.62248,30.62248
38,DELETE,yes,1,35.51030,35.51030
39,RESTRICT,yes,1,38.16342,38.16342
NONE,AUDIT,yes,1,3.01623,3.01623
NONE,HISTORY,yes,1,2.77376,2.77376
40,UPDATE,yes,1,5.41139,5.41139
41,DELETE,yes,1,11.88612,11.88612
42,RESTRICT,yes,1,13.70645,13.70645
NONE,AUDIT,yes,1,5.61714,5.61714
NONE,HISTORY,yes,1,3.76463,3.76463
43,UPDATE,yes,1,5.34201,5.34201
44,DELETE,yes,1,14.54377,14.54377
45,RESTRICT,yes,1,16.60156,16.60156
NONE,AUDIT,yes,1,28.54562,28.54562
NONE,HISTORY,yes,1,24.25337,24.25337
46,UPDATE,yes,1,29.50811,29.50811
47,DELETE,yes,1,37.25505,37.25505
48,RESTRICT,yes,1,44.51776,44.51776
NONE,AUDIT,yes,1,41.81218,41.81218
NONE,HISTORY,yes,1,50.14563,50.14563
49,UPDATE,yes,1,53.12872,53.12872
50,DELETE,yes,1,54.15344,54.15344
51,RESTRICT,yes,1,54.72493,54.72493
