op_id,op_type,completed,num_responders,first_response_latency_ms,last_response_latency_ms
NONE,AUDIT,yes,1,8.17585,8.17585
NONE,HISTORY,yes,1,4.52709,4.52709
1,UPDATE,yes,1,7.10773,7.10773
2,DELETE,yes,1,15.92350,15.92350
3,RESTRICT,yes,1,17.20142,17.20142
NONE,AUDIT,yes,1,2.42782,2.42782
NONE,HISTORY,yes,1,3.18480,3.18480
4,UPDATE,yes,1,5.98073,5.98073
5,DELETE,yes,1,11.27291,11.27291
6,RESTRICT,yes,1,12.01296,12.01296
NONE,AUDIT,yes,1,17.37499,17.37499
NONE,HISTORY,yes,1,11.83200,11.83200
7,UPDATE,yes,1,19.64879,19.64879
8,DELETE,yes,1,35.70747,35.70747
9,RESTRICT,yes,1,38.39946,38.39946
NONE,AUDIT,yes,1,9.20224,9.20224
NONE,HISTORY,yes,1,5.39923,5.39923
10,UPDATE,yes,1,6.85263,6.85263
11,DELETE,yes,1,9.74464,9.74464
12,RESTRICT,yes,1,11.76620,11.76620
NONE,AUDIT,yes,1,37.27674,37.27674
NONE,HISTORY,yes,1,21.40689,21.40689
13,UPDATE,yes,1,28.83053,28.83053
14,DELETE,yes,1,39.37221,39.37221
15,RESTRICT,yes,1,44.91949,44.91949
NONE,AUDIT,yes,1,30.90549,30.90549
NONE,HISTORY,yes,1,15.06090,15.06090
16,UPDATE,yes,1,18.16964,18.16964
17,DELETE,yes,1,44.71111,44.71111
18,RESTRICT,yes,1,52.00458,52.00458
NONE,AUDIT,yes,1,5.37348,5.37348
NONE,HISTORY,yes,1,18.00776,18.00776
19,UPDATE,yes,1,22.20273,22.20273
20,DELETE,yes,1,22.83812,22.83812
21,RESTRICT,yes,1,23.70453,23.70453
NONE,AUDIT,yes,1,3.10683,3.10683
NONE,HISTORY,yes,1,7.08199,7.08199
22,UPDATE,yes,1,14.50419,14.50419
23,DELETE,yes,1,19.59372,19.59372
24,RESTRICT,yes,1,23.35763,23.35763
NONE,AUDIT,yes,1,2.21682,2.21682
NONE,HISTORY,yes,1,15.06042,15.06042
25,UPDATE,yes,1,16.55483,16.55483
26,DELETE,yes,1,22.81070,22.81070
27,RESTRICT,yes,1,24.46246,24.46246
NONE,AUDIT,yes,1,3.13783,3.13783
NONE,HISTORY,yes,1,2.99501,2.99501
28,UPDATE,yes,1,5.95260,5.95260
29,DELETE,yes,1,12.56990,12.56990
30,RESTRICT,yes,1,16.70980,16.70980
NONE,AUDIT,yes,1,9.15480,9.15480
NONE,HISTORY,yes,1,7.75838,7.75838
31,UPDATE,yes,1,11.63077,11.63077
32,DELETE,yes,1,17.95411,17.95411
33,RESTRICT,yes,1,20.92218,20.92218
NONE,AUDIT,yes,1,10.07605,10.07605
NONE,HISTORY,yes,1,5.26428,5.26428
34,UPDATE,yes,1,7.07865,7.07865
35,DELETE,yes,1,21.62528,21.62528
36,RESTRICT,yes,1,25.33531,25.33531
NONE,AUDIT,yes,1,4.86040,4.86040
NONE,HISTORY,yes,1,5.17511,5.17511
37,UPDATE,yes,1,9.32407,9.32407
38,DELETE,yes,1,12.81118,12.81118
39,RESTRICT,yes,1,14.56499,14.56499
NONE,AUDIT,yes,1,10.22959,10.22959
NONE,HISTORY,yes,1,3.50308,3.50308
40,UPDATE,yes,1,8.47650,8.47650
41,DELETE,yes,1,19.06443,19.06443
42,RESTRICT,yes,1,22.37391,22.37391
NONE,AUDIT,yes,1,2.39301,2.39301
NONE,HISTORY,yes,1,2.89822,2.89822
43,UPDATE,yes,1,5.85175,5.85175
44,DELETE,yes,1,10.71191,10.71191
45,RESTRICT,yes,1,11.27958,11.27958
NONE,AUDIT,yes,1,10.83636,10.83636
NONE,HISTORY,yes,1,16.06679,16.06679
46,UPDATE,yes,1,26.39270,26.39270
47,DELETE,yes,1,90.72876,90.72876
48,RESTRICT,yes,1,133.88920,133.88920
NONE,AUDIT,yes,1,2.52151,2.52151
NONE,HISTORY,yes,1,2.63357,2.63357
49,UPDATE,yes,1,5.48220,5.48220
50,DELETE,yes,1,13.91172,13.91172
51,RESTRICT,yes,1,18.19444,18.19444
