op_id,op_type,completed,num_responders,first_response_latency_ms,last_response_latency_ms
NONE,AUDIT,yes,1,14.07647,14.07647
NONE,HISTORY,yes,1,9.19390,9.19390
1,UPDATE,yes,1,11.73377,11.73377
2,DELETE,yes,1,21.36040,21.36040
3,RESTRICT,yes,1,22.30501,22.30501
NONE,AUDIT,yes,1,3.87740,3.87740
NONE,HISTORY,yes,1,2.26617,2.26617
4,UPDATE,yes,1,2.66957,2.66957
5,DELETE,yes,1,3.96109,3.96109
6,RESTRICT,yes,1,9.87816,9.87816
NONE,AUDIT,yes,1,18.77546,18.77546
NONE,HISTORY,yes,1,9.05490,9.05490
7,UPDATE,yes,1,14.15396,14.15396
8,DELETE,yes,1,31.96120,31.96120
9,RESTRICT,yes,1,38.77831,38.77831
NONE,AUDIT,yes,1,3.03411,3.03411
NONE,HISTORY,yes,1,6.18339,6.18339
10,UPDATE,yes,1,10.69999,10.69999
11,DELETE,yes,1,14.08434,14.08434
12,RESTRICT,yes,1,20.36905,20.36905
NONE,AUDIT,yes,1,11.20543,11.20543
NONE,HISTORY,yes,1,6.43015,6.43015
13,UPDATE,yes,1,8.41856,8.41856
14,DELETE,yes,1,20.68877,20.68877
15,RESTRICT,yes,1,22.66455,22.66455
NONE,AUDIT,yes,1,29.41847,29.41847
NONE,HISTORY,yes,1,10.47468,10.47468
16,UPDATE,yes,1,20.29347,20.29347
17,DELETE,yes,1,48.66886,48.66886
18,RESTRICT,yes,1,60.72307,60.72307
NONE,AUDIT,yes,1,18.75496,18.75496
NONE,HISTORY,yes,1,6.94990,6.94990
19,UPDATE,yes,1,14.25719,14.25719
20,DELETE,yes,1,26.68571,26.68571
21,RESTRICT,yes,1,32.73630,32.73630
NONE,AUDIT,yes,1,5.59568,5.59568
NONE,HISTORY,yes,1,3.29518,3.29518
22,UPDATE,yes,1,4.76551,4.76551
23,DELETE,yes,1,12.53438,12.53438
24,RESTRICT,yes,1,13.36718,13.36718
NONE,AUDIT,yes,1,3.51930,3.51930
NONE,HISTORY,yes,1,2.28906,2.28906
25,UPDATE,yes,1,2.51651,2.51651
26,DELETE,yes,1,11.91831,11.91831
27,RESTRICT,yes,1,13.27610,13.27610
NONE,AUDIT,yes,1,3.86262,3.86262
NONE,HISTORY,yes,1,1.91498,1.91498
28,UPDATE,yes,1,3.29471,3.29471
29,DELETE,yes,1,10.40435,10.40435
30,RESTRICT,yes,1,11.63387,11.63387
NONE,AUDIT,yes,1,17.50588,17.50588
NONE,HISTORY,yes,1,11.12294,11.12294
31,UPDATE,yes,1,13.36455,13.36455
32,DELETE,yes,1,30.10058,30.10058
33,RESTRICT,yes,1,33.11324,33.11324
NONE,AUDIT,yes,1,23.36788,23.36788
NONE,HISTORY,yes,1,39.23392,39.23392
34,UPDATE,yes,1,41.65125,41.65125
35,DELETE,yes,1,70.70136,70.70136
36,RESTRICT,yes,1,72.39580,72.39580
NONE,AUDIT,yes,1,5.21827,5.21827
NONE,HISTORY,yes,1,4.35925,4.35925
37,UPDATE,yes,1,9.12237,9.12237
38,DELETE,yes,1,17.99846,17.99846
39,RESTRICT,yes,1,20.86401,20.86401
NONE,AUDIT,yes,1,2.41113,2.41113
NONE,HISTORY,yes,1,1.84369,1.84369
40,UPDATE,yes,1,3.59130,3.59130
41,DELETE,yes,1,11.54900,11.54900
42,RESTRICT,yes,1,15.37657,15.37657
NONE,AUDIT,yes,1,2.88105,2.88105
NONE,HISTORY,yes,1,3.76654,3.76654
43,UPDATE,yes,1,5.98860,5.98860
44,DELETE,yes,1,16.85357,16.85357
45,RESTRICT,yes,1,24.58501,24.58501
NONE,AUDIT,yes,1,49.79897,49.79897
NONE,HISTORY,yes,1,27.77052,27.77052
46,UPDATE,yes,1,32.27901,32.27901
47,DELETE,yes,1,54.89779,54.89779
48,RESTRICT,yes,1,65.29617,65.29617
NONE,AUDIT,yes,1,89.89787,89.89787
NONE,HISTORY,yes,1,40.85922,40.85922
49,UPDATE,yes,1,56.26178,56.26178
50,DELETE,yes,1,86.00926,86.00926
51,RESTRICT,yes,1,94.83314,94.83314
